NumTrajs,LossBefore,StdReturn,Time,Entropy,LossAfter,Perplexity,TotalExecTime,ItrTime,AverageReturn,MaxReturn,MinReturn,ExplainedVariance,AveragePolicyStd,MaxKL,MeanKL
20,0.00188235,404.814772458,17.697699546813965,3.08155,-0.00261537,21.7921,17.541303157806396,17.69770097732544,275.0,1600.0,0.0,0.30764895867,1.12957,1.05549,0.0161965
20,0.00196611,562.91651246,36.8540096282959,3.08343,-0.00117807,21.8332,19.05986475944519,19.15352964401245,475.0,1900.0,0.0,0.4010379314,1.13064,4.77602,0.00882886
20,-0.00712356,278.343313194,56.37632513046265,3.08441,-0.0100023,21.8547,19.411823749542236,19.511730194091797,145.0,1000.0,0.0,0.211590826746,1.13119,1.42034,0.00442843
20,-0.0186669,460.977222865,75.50133633613586,3.08085,-0.0198705,21.777,19.071102619171143,19.120479583740234,350.0,1500.0,0.0,0.213316353651,1.12918,1.33422,0.00179321
20,0.0134155,548.725796733,94.06133651733398,3.07152,0.0114496,21.5746,18.45451784133911,18.555482149124146,270.0,2500.0,0.0,0.170329919099,1.12392,0.118302,0.0013955
20,-0.00251473,482.985507029,111.83289337158203,3.07823,-0.00507345,21.7198,17.613261699676514,17.753663539886475,415.0,1300.0,0.0,0.335860975727,1.12769,0.365999,0.00333042
20,0.015371,452.189119728,129.95696568489075,3.07697,0.0139043,21.6925,18.04891872406006,18.12179660797119,305.0,1800.0,0.0,0.313073154396,1.12699,0.0272827,0.000522442
