AverageReturn,ItrTime,TotalExecTime,NumTrajs,Time,Entropy,AveragePolicyStd,MaxKL,MaxReturn,Perplexity,LossBefore,StdReturn,MinReturn,LossAfter,ExplainedVariance,MeanKL
1630.0,8.016105890274048,7.955428600311279,20,8.01609992980957,2.46033,0.828509,0.326241,3400.0,11.7087,0.0248019,1037.8342835,300.0,-0.0074998,0.12575776486,0.15277
21550.0,7.8516600131988525,7.800107717514038,20,15.870596647262573,2.48513,0.838961,0.0786698,27100.0,12.0027,-0.00683811,2737.97370331,17200.0,-0.0269158,0.699491645295,0.0369073
33240.0,7.722543716430664,7.683944940567017,20,23.596779108047485,2.48171,0.837535,0.0420433,36800.0,11.9617,-0.0129536,3014.3656049,23800.0,-0.0208338,0.856456861699,0.00706183
35875.0,7.834085702896118,7.797993898391724,20,31.43804097175598,2.47524,0.834703,0.101795,38000.0,11.8845,0.00570503,1388.83944356,33000.0,-0.00745393,0.940478698148,0.0193326
38820.0,7.859349250793457,7.830927848815918,20,39.3007230758667,2.47809,0.835762,0.00984828,40200.0,11.9185,-0.0275445,1076.38283152,37100.0,-0.0297466,0.968233810398,0.00115567
39515.0,7.84666109085083,7.817572355270386,20,47.151068687438965,2.46432,0.829913,0.0376529,40900.0,11.7554,-0.000955652,1188.39177042,36400.0,-0.00602665,0.969533591923,0.0133129
40175.0,7.876950263977051,7.841592311859131,20,55.03015971183777,2.46384,0.829645,0.0527158,42500.0,11.7498,0.00318337,928.910652323,38500.0,4.66332e-05,0.975632392519,0.00547415
