LossAfter,Time,AverageReturn,Perplexity,TotalExecTime,ItrTime,MaxReturn,MaxKL,AveragePolicyStd,LossBefore,NumTrajs,Entropy,ExplainedVariance,StdReturn,MinReturn,MeanKL
-0.0231325,30.44121742248535,235.0,15.613,29.968827962875366,30.441222667694092,3100.0,0.676093,0.956152,0.00662976,20,2.7481,0.396989797342,710.826983168,0.0,0.0709213
-0.0101507,60.23147463798523,3100.0,15.7169,29.439615726470947,29.77631902694702,28100.0,0.0233149,0.959323,-0.00739951,20,2.75473,0.496314431232,7506.79692013,0.0,0.00404112
-0.00240297,85.99736499786377,13115.0,15.6588,25.719003915786743,25.75582194328308,42300.0,0.0361832,0.957527,0.00189786,20,2.75103,0.81091594009,15180.7863762,0.0,0.00943477
-0.031895,115.77347660064697,11130.0,15.6737,29.351444959640503,29.7721209526062,30100.0,0.22564,0.957973,-0.00317996,20,2.75198,0.707138917611,12526.136675,0.0,0.0602829
-0.015166,144.33115577697754,12950.0,15.6488,28.301769256591797,28.52467918395996,38700.0,0.260102,0.95721,-0.00471517,20,2.75039,0.801698361966,14697.2616497,0.0,0.0393374
-0.0168427,171.6431429386139,13270.0,15.6119,27.180226802825928,27.300400495529175,44400.0,0.160602,0.956088,-0.00854172,20,2.74804,0.858343345396,16734.0401577,0.0,0.0253262
-0.0164952,198.31669855117798,13455.0,15.5454,26.558095693588257,26.661635160446167,41100.0,0.00704827,0.954042,-0.0144077,20,2.74376,0.868100567967,16982.1222172,0.0,0.00092208
