TotalExecTime,MaxKL,ExplainedVariance,MeanKL,MaxReturn,StdReturn,ItrTime,Perplexity,Entropy,MinReturn,AveragePolicyStd,AverageReturn,NumTrajs,LossAfter,LossBefore,Time
5.612102270126343,0.113728,0.0180375932684,0.0813017,600.0,130.766968306,5.69673752784729,15.2117,2.72206,0.0,0.947542,30.0,20,-0.0251914,-0.00781128,5.696731805801392
5.3923020362854,0.403021,0.11270436796,0.143826,3900.0,1169.87178785,5.467302560806274,15.0933,2.71425,0.0,0.944696,1420.0,20,-0.0468374,-0.00279809,11.168142318725586
5.6769983768463135,0.427837,0.759813599791,0.201306,22300.0,3005.37435272,5.726556062698364,15.0722,2.71285,10500.0,0.944026,16565.0,20,-0.0592599,0.00349692,16.90052103996277
5.4202539920806885,0.482321,0.958533939639,0.11242,21100.0,1099.27248669,5.490670680999756,15.0986,2.7146,17100.0,0.944671,19760.0,20,-0.0277716,0.00495244,22.401236534118652
5.573315143585205,0.0941063,0.984833536687,0.0393235,21900.0,614.084684714,5.620524883270264,15.136,2.71708,19100.0,0.946451,21330.0,20,-0.000869777,0.0107032,28.025400638580322
5.658271312713623,0.110313,0.987098871607,0.0128884,22400.0,535.256947643,5.706305742263794,15.2172,2.72243,20500.0,0.948917,21650.0,20,-0.0137936,-0.00776776,33.73956036567688
5.655691862106323,0.0484291,0.988600105293,0.00399929,22700.0,454.175076375,5.691930294036865,15.1582,2.71854,20600.0,0.946595,21985.0,20,-0.0264329,-0.0197595,39.43819308280945
