0EnvExecTime,1Perplexity,1ProcessExecTime,1ExplainedVariance,0ExplainedVariance,dLoss,LossBefore,1MaxReturn,1StdReturn,0AverageReturn,ItrTime,0MaxReturn,0ProcessExecTime,1MinReturn,Time,0AveragePolicyStd,1NumTrajs,1EnvExecTime,0Perplexity,LossAfter,MeanKLBefore,1Entropy,0NumTrajs,1PolicyExecTime,0PolicyExecTime,1AveragePolicyStd,1AverageReturn,0MinReturn,0StdReturn,MeanKL,0Entropy,ComputeUpdatedDistTime
9.248681783676147,9.16412,0.26906585693359375,0.451799190117,0.0746183171985,0.00483511964558,-7.56699591875e-10,2900.0,1097.24837662,84.875,34.34919548034668,2000.0,0.3149139881134033,0.0,1252.7073242664337,0.732431,800,9.0878267288208,9.16204,-0.00483512040228,1.11758708954e-08,2.2153,800,9.55430006980896,2.8335230350494385,0.732535,836.0,0.0,314.775688983,0.00649745808914,2.21507,0.2559041976928711
9.866147518157959,8.88088,0.282367467880249,0.474512708202,0.0827891138753,0.00777929695323,-3.25962901115e-09,2900.0,1127.34200667,90.0,35.3180046081543,2400.0,0.32386064529418945,0.0,1289.6979632377625,0.720457,800,9.156771421432495,8.8636,-0.00777930021286,-1.86264514923e-09,2.1839,800,9.753440618515015,3.148728132247925,0.721203,1045.0,0.0,320.351369593,0.00915036723018,2.18195,0.2597980499267578
9.806823492050171,8.45166,0.29096317291259766,0.518900747866,0.0981295148053,0.00902839225455,2.2046151571e-09,2900.0,1109.64946605,101.5,35.702627420425415,2200.0,0.3307170867919922,0.0,1326.3844540119171,0.706633,800,9.407085418701172,8.52538,-0.00902839004993,0.0,2.13436,800,10.011654376983643,2.9463629722595215,0.703583,1451.75,0.0,324.57318127,0.00785025581717,2.14305,0.36640405654907227
9.120303869247437,8.46033,0.29164958000183105,0.56105347279,0.155512232975,0.00738065582118,1.71712599695e-09,2900.0,1120.07184479,147.75,34.67725467681885,2200.0,0.3077867031097412,0.0,1362.0841908454895,0.701809,800,9.265430450439453,8.40976,-0.00738065410405,5.5879350036e-09,2.13539,800,9.691320180892944,2.7367496490478516,0.703999,1596.25,0.0,404.530514918,0.00650669913739,2.12939,0.23807525634765625
9.292921543121338,8.32037,0.28389906883239746,0.459223867016,0.0943211100376,0.00641070838901,1.60071067512e-09,2900.0,1106.03545942,89.875,34.49080729484558,1900.0,0.3094940185546875,0.0,1398.2161281108856,0.695285,800,8.962641477584839,8.25533,-0.0064107067883,0.0,2.11871,800,9.800351858139038,3.022597551345825,0.698053,996.75,0.0,329.711971841,0.00673150457442,2.11086,0.30729007720947266
9.229993343353271,7.8743,0.28168249130249023,0.495520081542,0.118119987493,0.00739659901592,-7.27595761418e-10,3000.0,1158.18583893,111.625,34.32849597930908,2100.0,0.31028294563293457,0.0,1433.563678741455,0.681724,800,9.131538152694702,7.93676,-0.00739659974352,1.86264514923e-09,2.0636,800,9.641341924667358,2.9722766876220703,0.679079,1216.75,0.0,370.205833794,0.00671797711402,2.0715,0.24232125282287598
9.170756578445435,7.67995,0.28021955490112305,0.527142761362,0.227909593331,0.00778876083677,2.57750798482e-09,2900.0,1193.27641784,149.875,34.02721858024597,2400.0,0.3086733818054199,0.0,1468.7987587451935,0.670173,800,8.893736124038696,7.67039,-0.00778875825927,0.0,2.03861,800,9.709550142288208,2.879371166229248,0.670626,1305.375,0.0,434.913766596,0.00977699179202,2.03737,0.24456548690795898
9.20865797996521,7.48655,0.2897179126739502,0.499367393809,0.112067323526,0.00736526199762,2.19006324187e-09,2900.0,1151.48588789,156.0,34.790984869003296,2400.0,0.3244204521179199,0.0,1504.715613603592,0.663402,800,9.343791246414185,7.51518,-0.00736525980756,1.86264514923e-09,2.01311,800,9.886490821838379,2.8909354209899902,0.662199,1344.5,0.0,427.509064231,0.00731736421585,2.01693,0.2732508182525635
9.505525827407837,7.46285,0.2651355266571045,0.492559214823,0.0997697861489,0.00691154150991,1.7462298274e-10,3000.0,1182.07632474,117.375,34.92930269241333,2100.0,0.3139941692352295,0.0,1541.5746593475342,0.660306,800,8.867611408233643,7.44557,-0.00691154133528,-3.72528985437e-09,2.00994,800,9.742548942565918,2.935394048690796,0.661088,1219.25,0.0,380.112627224,0.00879004225135,2.00762,0.252288818359375
9.248237371444702,7.23533,0.28121399879455566,0.538027399275,0.149508166921,0.00630610829103,2.03726813197e-10,3000.0,1163.92197306,162.625,34.342145919799805,2400.0,0.3142819404602051,0.0,1577.048141002655,0.650293,800,8.99612832069397,7.22258,-0.0063061080873,-1.68918698473e-16,1.97898,800,9.61820912361145,2.9177751541137695,0.650898,1567.625,0.0,422.422311644,0.00679467711598,1.97721,0.34842753410339355
