ExplainedVariance,MinReturn,NumTrajs,ItrTime,TotalExecTime,Entropy,MaxKL,AveragePolicyStd,MeanKL,MaxReturn,Perplexity,Time,LossAfter,AverageReturn,LossBefore,StdReturn
0.512203633312,1000.0,40,4.892803192138672,4.814048528671265,2.40341,69.9578,0.805297,1.24608,8000.0,11.0609,4.892798662185669,-0.184495,2992.5,-0.0352504,1298.72774283
0.671603320314,0.0,40,4.685173988342285,4.6384899616241455,2.36816,2.7646,0.790995,0.31185,7200.0,10.6777,9.586432456970215,-0.0892339,3305.0,0.00645231,1762.09392485
0.864746116702,3900.0,40,4.781761884689331,4.727227449417114,2.37139,1.8447,0.792371,0.0531646,7000.0,10.7122,14.375723361968994,-0.0697211,5592.5,-0.0400871,773.753029073
0.925052053892,5000.0,40,6.261303424835205,6.228175640106201,2.35134,6.29584,0.784309,0.147202,7600.0,10.4997,20.649937868118286,-0.0871128,6457.5,-0.0472231,682.600725168
0.843517955393,2700.0,40,4.8460917472839355,4.786847829818726,2.32773,0.413129,0.775213,0.11351,7500.0,10.2547,25.502214193344116,-0.0438186,5740.0,-0.00936948,1418.41460793
0.883661973263,1100.0,40,4.713174819946289,4.649435997009277,2.32305,33.0508,0.773375,0.279798,7900.0,10.2067,30.229466199874878,-0.138394,6555.0,-0.0721092,1096.5742109
0.808772213581,2200.0,40,5.126668453216553,5.09407114982605,2.28699,3.86217,0.759365,0.176377,8100.0,9.84529,35.36413836479187,-0.0785233,5912.5,-0.0275124,1728.32107839
