ExplainedVariance,MaxReturn,Entropy,Perplexity,MinReturn,MaxKL,LossAfter,NumTrajs,AverageReturn,AveragePolicyStd,ItrTime,TotalExecTime,LossBefore,MeanKL,StdReturn,Time
0.16331787644,700.0,2.83651,17.0561,0.0,21.2271,0.0130536,20,55.0,0.999438,15.825316429138184,15.565013408660889,0.00743064,0.176854,171.682847134,15.82531189918518
0.405745016673,1700.0,2.84394,17.1833,0.0,0.00258326,-0.00831668,20,145.0,1.00304,16.76984214782715,16.592626333236694,-0.00661018,0.000438481,442.12554778,32.60739588737488
0.110530824729,200.0,2.84064,17.1266,0.0,0.0106465,0.0108634,20,15.0,1.00138,15.383862972259521,15.24091625213623,0.0144525,0.00136484,47.6969600708,48.00106358528137
0.130746172365,100.0,2.84786,17.2509,0.0,33.3361,0.0420178,20,10.0,1.00504,15.750792980194092,15.59105396270752,0.0024447,0.219177,30.0,63.77235412597656
0.137405364604,600.0,2.84908,17.272,0.0,2.66893,0.0138043,20,45.0,1.00571,18.694597005844116,18.50697636604309,0.0138518,0.0214179,143.090880213,82.48901557922363
0.0729312437795,1400.0,2.85601,17.392,0.0,14.6502,0.0182853,20,90.0,1.00919,16.650665998458862,16.390366792678833,0.00766187,0.0913567,304.795013083,99.1634635925293
0.0636542275212,700.0,2.85984,17.4588,0.0,0.138195,-0.00191146,20,35.0,1.01111,16.40231728553772,16.199117183685303,-0.00103161,0.000832592,152.561463024,115.57490658760071
