NumTrajs,MinReturn,Entropy,AveragePolicyStd,LossAfter,MaxReturn,TotalExecTime,MeanKL,StdReturn,Perplexity,MaxKL,AverageReturn,ItrTime,LossBefore,ExplainedVariance,Time
20,0.0,2.849,1.00568,-0.0,0.0,16.528353452682495,0.0,0.0,17.2706,0.0,0.0,16.856383800506592,-0.0,1,16.856377601623535
20,0.0,2.849,1.00568,-0.0,0.0,16.66466975212097,0.0,0.0,17.2706,0.0,0.0,17.037872552871704,-0.0,1,33.90865874290466
20,0.0,2.849,1.00568,0.00117705,500.0,16.572692394256592,0.187924,108.972473589,17.2706,18.8779,25.0,16.78090763092041,0.0104144,0.0421984979877,50.69187331199646
20,0.0,2.85421,1.00833,0.0257817,300.0,16.473694324493408,0.128074,65.3834841531,17.3607,14.9237,15.0,16.687639713287354,0.0109864,0.0729454613937,67.40476107597351
20,0.0,2.8597,1.01106,-0.0,0.0,16.45094656944275,0.0,0.0,17.4564,0.0,0.0,16.643646717071533,-0.0,1,84.07798624038696
20,0.0,2.8597,1.01106,0.0104614,100.0,16.48467779159546,0.0170726,21.7944947177,17.4564,3.07573,5.0,16.664870023727417,0.00851385,0.033967104748,100.77398705482483
20,0.0,2.86396,1.01321,0.00689138,400.0,16.675950527191162,0.00406043,87.1779788708,17.5308,0.82011,20.0,16.861452341079712,0.00827096,0.180808214913,117.6632194519043
