NumTrajs,TotalExecTime,Perplexity,MaxReturn,MaxKL,Entropy,MinReturn,LossAfter,MeanKL,Time,AverageReturn,StdReturn,ExplainedVariance,AveragePolicyStd,ItrTime,LossBefore
20,24.654056787490845,12.9461,0.0,0.0,2.5608,0.0,-0.0,0.0,24.749955654144287,0.0,0.0,1,0.870797,24.74996304512024,-0.0
20,24.292958974838257,12.9461,0.0,0.0,2.5608,0.0,-0.0,0.0,49.10833168029785,0.0,0.0,1,0.870797,24.35404348373413,-0.0
20,23.922541618347168,12.9461,0.0,0.0,2.5608,0.0,-0.0,0.0,73.07853674888611,0.0,0.0,1,0.870797,23.96067476272583,-0.0
20,23.207355976104736,12.9461,0.0,0.0,2.5608,0.0,-0.0,0.0,96.36790037155151,0.0,0.0,1,0.870797,23.281085968017578,-0.0
20,23.44207000732422,12.9461,0.0,0.0,2.5608,0.0,-0.0,0.0,119.89653635025024,0.0,0.0,1,0.870797,23.495566606521606,-0.0
20,23.78693962097168,12.9461,0.0,0.0,2.5608,0.0,-0.0,0.0,143.74099111557007,0.0,0.0,1,0.870797,23.834137678146362,-0.0
20,22.651540517807007,12.9461,0.0,0.0,2.5608,0.0,-0.0,0.0,166.43389296531677,0.0,0.0,1,0.870797,22.689796209335327,-0.0
