AverageReturn,StdReturn,ItrTime,Perplexity,LossAfter,MeanKL,LossBefore,NumTrajs,Entropy,ExplainedVariance,MaxKL,AveragePolicyStd,Time,MinReturn,TotalExecTime,MaxReturn
520.0,456.727489867,10.759302616119385,11.639,0.00244226,0.085808,0.0187281,20,2.45436,0.429812853513,0.555543,0.827472,10.759296655654907,0.0,10.695918083190918,1400.0
1940.0,292.232783924,10.629311323165894,11.859,-0.00424276,0.00352495,-0.00219338,20,2.47309,0.890876967141,0.029357,0.835766,21.39150381088257,1400.0,10.581511974334717,2500.0
1950.0,317.017349683,10.574349403381348,11.846,-0.0137616,0.0124429,-0.00683852,20,2.47199,0.892182297522,0.0732743,0.83544,31.969308614730835,1400.0,10.472471952438354,2700.0
1555.0,504.455151624,10.318984985351562,11.8056,-0.0245254,0.0355122,-0.0107764,20,2.46857,0.810000252731,0.216228,0.834218,42.292301654815674,500.0,10.285969734191895,2600.0
2110.0,221.133443875,10.482096195220947,11.7421,-0.00582744,0.00160695,-0.00429578,20,2.46318,0.90410018033,0.0117269,0.832004,52.778987884521484,1800.0,10.437090396881104,2500.0
2115.0,279.776696671,10.421046018600464,11.717,0.00683605,0.00230246,0.00881773,20,2.46104,0.901808386112,0.0119107,0.830779,63.20544219017029,1300.0,10.342650413513184,2700.0
2025.0,232.109887769,10.681942701339722,11.7687,-0.00978807,0.00280016,-0.00724006,20,2.46545,0.900137929065,0.0238941,0.832683,73.891033411026,1600.0,10.650238990783691,2500.0
