Time,Perplexity,TotalExecTime,LossAfter,AveragePolicyStd,MaxReturn,StdReturn,MinReturn,MeanKL,MaxKL,NumTrajs,AverageReturn,ItrTime,ExplainedVariance,LossBefore,Entropy
10.792531490325928,14.8902,10.677800416946411,-0.0,0.935103,0.0,0.0,0.0,0.0,0.0,20,0.0,10.792533159255981,1,-0.0,2.7007
21.53022074699402,14.8902,10.647421836853027,-0.0,0.935103,0.0,0.0,0.0,0.0,0.0,20,0.0,10.730525016784668,1,-0.0,2.7007
32.21367073059082,14.8902,10.629647970199585,-0.0,0.935103,0.0,0.0,0.0,0.0,0.0,20,0.0,10.674009799957275,1,-0.0,2.7007
42.98140239715576,14.8902,10.688579797744751,-0.0,0.935103,0.0,0.0,0.0,0.0,0.0,20,0.0,10.761911153793335,1,-0.0,2.7007
53.49898362159729,14.8902,10.459917068481445,-0.0,0.935103,0.0,0.0,0.0,0.0,0.0,20,0.0,10.508235454559326,1,-0.0,2.7007
64.09593844413757,14.8902,10.538672685623169,-0.0,0.935103,0.0,0.0,0.0,0.0,0.0,20,0.0,10.587817430496216,1,-0.0,2.7007
74.5036027431488,14.8902,10.349225997924805,-0.0,0.935103,0.0,0.0,0.0,0.0,0.0,20,0.0,10.39756989479065,1,-0.0,2.7007
