Entropy,Perplexity,MaxReturn,MaxKL,ExplainedVariance,LossBefore,TotalExecTime,LossAfter,AverageReturn,StdReturn,AveragePolicyStd,MeanKL,MinReturn,NumTrajs,ItrTime,Time
2.84416,17.1872,2600.0,0.151395,0.0638748295378,0.00798046,6.439485788345337,-0.00826111,385.0,708.713623405,1.0032,0.0655612,0.0,20,6.513631343841553,6.513627767562866
2.85214,17.3249,5500.0,0.0752274,0.230119029338,-0.0143016,6.3244805335998535,-0.0300185,2890.0,1680.44636927,1.00728,0.037874,0.0,20,6.3996031284332275,12.919327974319458
2.84499,17.2014,12900.0,0.0359357,0.166815789512,-0.00978609,6.280639886856079,-0.0177517,4055.0,2829.74822202,1.00364,0.0141332,0.0,20,6.364631414413452,19.291852951049805
2.8401,17.1174,11000.0,0.021432,0.311128800544,-0.00106866,6.653167009353638,-0.00457522,7380.0,2481.65267513,1.0012,0.00665145,1400.0,20,6.699897050857544,25.9993679523468
2.83956,17.1083,11500.0,0.00680011,0.205412423766,0.00350352,6.745610952377319,0.00200649,5645.0,2952.53704464,1.00099,0.00142602,1300.0,20,6.796675205230713,32.80251169204712
2.84132,17.1383,14600.0,0.108276,0.273615566293,-0.0125071,6.569670677185059,-0.0224166,6320.0,3413.29752585,1.00189,0.0344996,800.0,20,6.625906705856323,39.436509132385254
2.83506,17.0315,11600.0,0.129435,0.271215463133,-0.00623878,6.43501615524292,-0.0200617,4530.0,2692.41527258,0.998754,0.034611,500.0,20,6.493181943893433,45.947001934051514
