ItrTime,AverageReturn,Time,MinReturn,LossBefore,Perplexity,MaxReturn,MeanKL,NumTrajs,TotalExecTime,Entropy,MaxKL,ExplainedVariance,AveragePolicyStd,StdReturn,LossAfter
17.371172189712524,30.0,17.371166229248047,0.0,0.00298065,17.0561,600.0,0.02777,20,17.14089560508728,2.83651,2.45714,0.0594707489527,0.999438,130.766968306,-0.00135539
18.794545650482178,0.0,36.173704862594604,0.0,-0.0,17.1071,0.0,0.0,20,18.599283933639526,2.83949,0.0,1,1.00081,0.0,-0.0
15.068186044692993,75.0,51.25565147399902,0.0,0.0224785,17.1071,1200.0,0.000708361,20,14.953930854797363,2.83949,0.0127718,0.074922445293,1.00081,266.223590239,0.0200945
16.28320574760437,55.0,67.5718719959259,0.0,0.00165834,17.3004,600.0,0.132811,20,16.079449892044067,2.85073,20.7202,0.221018957338,1.00646,165.755844543,0.0318866
16.738205194473267,25.0,84.33020186424255,0.0,0.000100836,17.3148,200.0,0.0186004,20,16.58672547340393,2.85156,3.26865,0.122231761,1.00693,62.2494979899,-0.00545818
15.991251230239868,60.0,100.36484742164612,0.0,0.00484255,17.3156,600.0,0.0189878,20,15.725018978118896,2.85161,1.83907,0.287862964947,1.00695,156.204993518,0.00364113
16.150845527648926,15.0,116.51992106437683,0.0,-0.0131162,17.3576,300.0,0.224587,20,15.917962551116943,2.85403,36.5026,0.0964318943754,1.00825,65.3834841531,-0.00268044
