Time,Perplexity,ItrTime,TotalExecTime,AveragePolicyStd,Entropy,LossAfter,MeanKL,ExplainedVariance,StdReturn,MaxReturn,AverageReturn,LossBefore,MinReturn,NumTrajs,MaxKL
27.708725214004517,21.7921,27.70872926712036,27.608686923980713,1.12957,3.08155,-0.00624776,0.0328742,0.298530631532,727.925133513,2600.0,725.0,0.00491003,0.0,20,6.68567
54.380802631378174,21.8994,26.662147521972656,26.572954654693604,1.13238,3.08646,0.00108078,0.00465516,0.225898829804,586.856030045,1800.0,660.0,0.00352087,0.0,20,0.243233
90.49315476417542,21.938,36.09935808181763,36.031564235687256,1.13337,3.08822,0.00964024,0.00332047,0.323142515194,804.611707596,2800.0,540.0,0.0133449,0.0,20,0.13143
117.7595546245575,22.0848,27.262307167053223,27.002310276031494,1.13713,3.09489,0.00176441,0.00338145,0.211559452646,293.087017795,1100.0,190.0,0.00432471,0.0,20,0.0703679
144.17844009399414,22.1326,26.411495447158813,26.236185312271118,1.13837,3.09705,0.000225212,0.000791756,0.350033471483,793.268554778,2800.0,615.0,0.0021796,0.0,20,0.16283
171.80802631378174,22.1568,27.618762493133545,27.506629467010498,1.13898,3.09814,0.00610718,0.00571096,0.400943994739,932.148056909,3300.0,810.0,0.00918715,0.0,20,0.147956
198.40802192687988,22.2588,26.578113317489624,26.488769054412842,1.1416,3.10274,0.0062705,0.00126616,0.414240660538,1486.69936436,5800.0,1135.0,0.00779795,0.0,20,0.865723
