MinReturn,AveragePolicyStd,LossBefore,MaxReturn,StdReturn,ExplainedVariance,Entropy,ItrTime,NumTrajs,LossAfter,Time,AverageReturn,MaxKL,TotalExecTime,Perplexity,MeanKL
0.0,1.00568,-0.00528394,300.0,65.3834841531,0.0283683425008,2.849,17.99924087524414,20,-0.00954811,17.999235153198242,15.0,0.139246,17.65460705757141,17.2706,0.00382401
0.0,1.00293,-0.0,0.0,0.0,1,2.84372,15.931270837783813,20,-0.0,33.94052982330322,0.0,0.0,15.83236026763916,17.1795,0.0
0.0,1.00293,0.000139795,3800.0,853.390297578,0.165093511943,2.84372,16.836283445358276,20,0.114842,50.793957233428955,265.0,50.3002,16.66902995109558,17.1795,0.457805
0.0,1.00297,-0.00298328,300.0,65.3834841531,0.0296257551729,2.84379,18.096417665481567,20,-0.00989701,68.91830086708069,15.0,13.3649,17.977834939956665,17.1807,0.087856
0.0,1.00224,0.0109765,1300.0,358.154994381,0.0994590016474,2.8423,17.56392550468445,20,0.0116486,86.50576090812683,135.0,1.15501,17.484872579574585,17.1551,0.00996987
0.0,1.00497,-0.0,0.0,0.0,1,2.84779,16.928176641464233,20,-0.0,103.46760368347168,0.0,0.0,16.83629322052002,17.2495,0.0
0.0,1.00497,-0.00033262,1500.0,387.136926681,0.205757083324,2.84779,17.071861267089844,20,0.0149577,120.58109664916992,175.0,11.9373,16.96923589706421,17.2495,0.111002
