Perplexity,StdReturn,MinReturn,MaxReturn,Entropy,AverageReturn,LossBefore,MeanKL,Time,LossAfter,ItrTime,ExplainedVariance,TotalExecTime,NumTrajs,AveragePolicyStd,MaxKL
14.8902,0.0,0.0,0.0,2.7007,0.0,-0.0,0.0,19.424477100372314,-0.0,19.42448329925537,1,19.29748272895813,20,0.935103,0.0
14.8902,0.0,0.0,0.0,2.7007,0.0,-0.0,0.0,39.36362910270691,-0.0,19.93550133705139,1,19.80435347557068,20,0.935103,0.0
14.8902,0.0,0.0,0.0,2.7007,0.0,-0.0,0.0,60.04586315155029,-0.0,20.672523498535156,1,20.587018489837646,20,0.935103,0.0
14.8902,0.0,0.0,0.0,2.7007,0.0,-0.0,0.0,79.710036277771,-0.0,19.64249014854431,1,19.549132823944092,20,0.935103,0.0
14.8902,0.0,0.0,0.0,2.7007,0.0,-0.0,0.0,98.72578167915344,-0.0,18.99652600288391,1,18.92740035057068,20,0.935103,0.0
14.8902,0.0,0.0,0.0,2.7007,0.0,-0.0,0.0,118.54072523117065,-0.0,19.793922185897827,1,19.68556046485901,20,0.935103,0.0
14.8902,0.0,0.0,0.0,2.7007,0.0,-0.0,0.0,137.4988877773285,-0.0,18.9508056640625,1,18.783636331558228,20,0.935103,0.0
