0PolicyExecTime,1Perplexity,ItrTime,1Entropy,0StdReturn,MeanKLBefore,0ProcessExecTime,LossBefore,1NumTrajs,ComputeUpdatedDistTime,1EnvExecTime,0MaxReturn,1ExplainedVariance,0AveragePolicyStd,LossAfter,0NumTrajs,0Perplexity,0MinReturn,1StdReturn,0ExplainedVariance,1MaxReturn,MeanKL,1AverageReturn,1AveragePolicyStd,0EnvExecTime,0Entropy,dLoss,0AverageReturn,1ProcessExecTime,Time,1PolicyExecTime,1MinReturn
1.1555533409118652,17.5807,6.438936471939087,2.8668,121.133965096,9.31322574615e-10,0.053759098052978516,1.62981450558e-09,80,0.08550357818603516,1.2627897262573242,900.0,0.208530717288,1.01876,-0.00755670852959,80,17.6823,0.0,400.934455366,0.10749401759,2100.0,0.00737281423062,111.25,1.01565,1.1960232257843018,2.87256,0.00755671015941,21.25,0.05464029312133789,83.64424967765808,2.170954704284668,0.0
1.1510703563690186,17.5049,5.965129375457764,2.86248,232.375638783,-1.39698397295e-09,0.0539400577545166,-4.65661287308e-09,80,0.09337568283081055,1.1030592918395996,1700.0,0.0652060623525,1.01138,-0.00938412547112,80,17.446,0.0,275.862284483,0.0821413678373,1400.0,0.00746644940227,80.0,1.01333,1.1089346408843994,2.85911,0.0093841208145,48.75,0.04787564277648926,89.8429844379425,1.8947675228118896,0.0
1.027367353439331,17.1542,5.559787034988403,2.84224,201.862422209,1.39698397295e-09,0.04823470115661621,-9.31322574615e-10,80,0.11124300956726074,1.0271170139312744,1500.0,0.159030967605,1.00303,-0.0123457927257,80,17.1457,0.0,269.443871706,0.177613387114,1500.0,0.00654412666336,70.0,1.00363,1.0242023468017578,2.84175,0.0123457917944,48.75,0.04479694366455078,95.6475441455841,1.8492419719696045,0.0
1.0503618717193604,16.7328,6.028817653656006,2.81737,209.627646078,9.31322685638e-10,0.04588675498962402,-2.44472175837e-09,80,0.099884033203125,1.1710216999053955,1400.0,0.237230029371,0.99616,-0.0157299246639,80,16.9192,0.0,463.40452091,0.0856509619007,1800.0,0.00713021308184,222.5,0.990536,1.0247955322265625,2.82845,0.0157299222192,57.5,0.0491790771484375,102.12378311157227,2.013230085372925,0.0
1.1593451499938965,16.5387,5.920753240585327,2.8057,245.200810561,1.86264514923e-09,0.050681352615356445,-1.39698386192e-09,80,0.10285615921020508,1.0790131092071533,1500.0,0.208966317999,0.988437,-0.0150135401636,80,16.6401,0.0,198.553361845,0.153406810892,1000.0,0.00682521611452,58.75,0.985289,1.1168947219848633,2.81182,0.0150135387667,61.25,0.04535627365112305,108.29059863090515,1.9033808708190918,0.0
1.0842704772949219,16.4849,5.623695135116577,2.80244,271.097307253,2.32830665858e-09,0.048575401306152344,1.22236087918e-09,80,0.09654760360717773,1.0147037506103516,1400.0,0.242873232624,0.988892,-0.0167292766273,80,16.667,0.0,443.210940185,0.0887433747362,2100.0,0.00915887113661,186.25,0.983932,1.0473053455352783,2.81343,0.0167292778497,72.5,0.043128252029418945,114.14098834991455,1.7886152267456055,0.0
1.0607976913452148,16.7582,6.008068561553955,2.81889,304.045638022,-6.51925891049e-09,0.0469973087310791,-2.67755240202e-09,80,0.08970904350280762,1.1668055057525635,1600.0,0.303602198004,0.990746,-0.0127351647243,80,16.7311,0.0,679.664439264,0.100236024876,2100.0,0.00616767629981,367.5,0.992344,1.0438625812530518,2.81727,0.0127351620467,117.5,0.05046963691711426,120.38819336891174,2.068882465362549,0.0
1.0985221862792969,16.3677,6.000520467758179,2.79531,314.937989928,-4.16333634234e-17,0.04802107810974121,1.86264514923e-09,80,0.08396458625793457,1.1615664958953857,1800.0,0.381546027067,0.986051,-0.00899281911552,80,16.5717,0.0,345.124524628,0.285075069784,1800.0,0.00785190239549,96.25,0.979884,1.0467004776000977,2.80769,0.00899282097816,86.25,0.04795646667480469,126.63073921203613,2.0521044731140137,0.0
1.1157913208007812,16.5343,6.241316795349121,2.80544,114.455231423,9.31322574615e-10,0.04991483688354492,9.31322574615e-10,80,0.08639645576477051,1.2167930603027344,700.0,0.166689143539,0.983391,-0.00749343261123,80,16.4861,0.0,369.828930047,0.0819105090107,1600.0,0.0067511703819,118.75,0.985106,1.0626931190490723,2.80252,0.00749343354255,30.0,0.054131507873535156,133.11701583862305,2.1436879634857178,0.0
1.117326021194458,16.2805,6.466539621353149,2.78997,362.491379208,-3.0267983675e-09,0.05028486251831055,1.86264514923e-09,80,0.10469460487365723,1.2698235511779785,1900.0,0.364125644182,0.975805,-0.0124655449763,80,16.2471,0.0,584.314502216,0.160552023724,2000.0,0.0091599393636,221.25,0.976648,1.1377825736999512,2.78791,0.0124655468389,110.0,0.05230355262756348,140.01415014266968,2.2380118370056152,0.0
1.1426453590393066,16.5345,6.341549873352051,2.80545,377.855792598,-1.49011611938e-08,0.05146026611328125,6.98491930962e-10,80,0.08553934097290039,1.243530035018921,1900.0,0.337019205855,0.986865,-0.0127970082685,80,16.6259,0.0,731.676157873,0.0909052358552,2400.0,0.00954193528742,380.0,0.984351,1.1116394996643066,2.81096,0.012797008967,135.0,0.05279183387756348,146.59825038909912,2.171330213546753,0.0
1.0758349895477295,16.9803,6.1808021068573,2.83205,323.254930357,2.32830629776e-10,0.04919791221618652,4.65661287308e-10,80,0.0874640941619873,1.2353191375732422,1600.0,0.425932948154,0.989614,-0.012325881049,80,16.7123,0.0,835.43027836,0.169329336128,2800.0,0.00847801472992,442.5,0.997439,1.0607731342315674,2.81615,0.0123258815147,77.5,0.052637577056884766,153.04295754432678,2.1462271213531494,0.0
1.1362583637237549,16.4136,6.408571481704712,2.79811,489.483145777,1.39698397295e-09,0.05127120018005371,5.87897375226e-09,80,0.10003328323364258,1.2281501293182373,2100.0,0.271943662326,0.987911,-0.00998000986874,80,16.6561,0.0,719.017341585,0.284385729729,2500.0,0.00754243414849,353.75,0.980807,1.120589017868042,2.81278,0.00998001574771,187.5,0.05304360389709473,159.7362344264984,2.118910074234009,0.0
1.26188325881958,16.8181,6.829254627227783,2.82246,353.97519334,-1.16415332929e-09,0.05604958534240723,-2.32830643654e-09,80,0.0913228988647461,1.3194584846496582,2000.0,0.204602091557,0.977088,-0.0121385790408,80,16.3034,0.0,746.130643721,0.0678195996401,2600.0,0.00876707490534,356.25,0.992447,1.225550889968872,2.79137,0.0121385767125,108.75,0.054172515869140625,166.82916712760925,2.2711827754974365,0.0
1.3438889980316162,16.3605,6.7355523109436035,2.79487,334.829714183,-2.32830665858e-09,0.06041765213012695,-2.56113708019e-09,80,0.10095620155334473,1.2088334560394287,1500.0,0.364420272916,0.986992,-0.0115700196475,80,16.6376,0.0,906.537885309,0.106095211194,2600.0,0.00759629392996,623.75,0.9788,1.3321106433868408,2.81167,0.0115700170863,116.25,0.04986310005187988,173.7992765903473,2.1365084648132324,0.0
1.2424836158752441,16.4472,6.601915121078491,2.80016,311.224898586,-1.16415321827e-09,0.05455899238586426,3.72529029846e-09,80,0.10210442543029785,1.2719449996948242,1600.0,0.369915382063,0.980016,-0.0140199018642,80,16.4035,0.0,664.153596693,0.139241388402,2300.0,0.00952258519828,370.0,0.981454,1.2332465648651123,2.7975,0.0140199055895,96.25,0.05211234092712402,180.63041949272156,2.2263827323913574,0.0
1.2493908405303955,16.3691,6.420080900192261,2.7954,279.930236845,4.65661120774e-10,0.05939841270446777,9.31322574615e-10,80,0.08618450164794922,1.1585218906402588,1200.0,0.251570787942,0.986468,-0.00953486282378,80,16.6203,0.0,738.273958297,0.0986926578657,2600.0,0.00749475136399,328.75,0.979182,1.2578206062316895,2.81063,0.00953486375511,83.75,0.04769587516784668,187.47711825370789,2.0685765743255615,0.0
1.2895283699035645,17.2841,6.78786039352417,2.84979,324.997596145,3.49245965481e-09,0.05971837043762207,2.32830643654e-09,80,0.09714627265930176,1.2805066108703613,1900.0,0.179742476133,0.998315,-0.0126075446606,80,17.0208,0.0,585.528607328,0.0887554177677,2400.0,0.00996449589729,262.5,1.00617,1.264868974685669,2.83444,0.0126075469889,101.25,0.054386138916015625,194.50034260749817,2.234579086303711,0.0
1.2208640575408936,16.7163,6.471227169036865,2.81638,354.118624193,-3.25962901115e-08,0.056302547454833984,3.25962901115e-09,80,0.08933234214782715,1.2142672538757324,1600.0,0.282701502249,0.990341,-0.0115318931639,80,16.7493,0.0,723.515722013,0.0917631449692,2500.0,0.00860046688467,405.0,0.989868,1.1961281299591064,2.81836,0.0115318964235,110.0,0.05060124397277832,201.24857091903687,2.1399526596069336,0.0
1.0747294425964355,16.9869,6.171776056289673,2.83244,306.339272703,-3.25962945524e-09,0.05028843879699707,-1.20780896395e-09,80,0.08450722694396973,1.2323863506317139,1600.0,0.253102620015,1.0014,-0.0089362077415,80,17.1128,0.0,867.089239929,0.0720317599099,2700.0,0.00886697135866,537.5,0.997675,1.066093921661377,2.83983,0.00893620653369,87.5,0.05294489860534668,207.64979243278503,2.1698355674743652,0.0
1.1117422580718994,17.4697,6.3870179653167725,2.86047,388.940869542,1.86264537128e-09,0.051378488540649414,-4.19095158577e-09,80,0.09227323532104492,1.2399559020996094,1500.0,0.226775119313,1.0154,-0.0113647133112,80,17.6031,0.0,577.662314852,0.127079831573,2000.0,0.00637363037094,332.5,1.0116,1.114485502243042,2.86807,0.0113647091202,165.0,0.05534100532531738,214.27324414253235,2.1941676139831543,0.0
1.0896854400634766,17.9121,6.1496360301971436,2.88548,498.107355396,1.39698397295e-09,0.05088067054748535,-4.07453626394e-10,80,0.08890080451965332,1.191366195678711,2100.0,0.276921393402,1.01759,-0.0116138271987,80,17.6846,0.0,821.732164394,0.310930541821,2500.0,0.00826627574861,522.5,1.02416,1.0912816524505615,2.87269,0.0116138267913,203.75,0.049106597900390625,220.68916487693787,2.114755392074585,0.0
1.1671116352081299,17.2188,6.353052616119385,2.846,393.761904582,1.86264514923e-09,0.05305600166320801,4.39467839897e-09,80,0.10885334014892578,1.1850261688232422,2200.0,0.217948120932,1.01484,-0.00880351196975,80,17.5868,0.0,611.918090924,0.121627246717,2100.0,0.00709513528273,292.5,1.00432,1.1599581241607666,2.86715,0.00880351636442,108.75,0.049549102783203125,227.27706170082092,2.1447465419769287,0.0
1.3320436477661133,17.5118,6.729456186294556,2.86288,456.611158427,-4.88944351673e-09,0.05837202072143555,-5.58793544769e-09,80,0.0946962833404541,1.1963534355163574,2200.0,0.464791859097,1.00404,-0.0161285419017,80,17.2114,0.0,978.786717064,0.0806834393958,2700.0,0.00966270081699,818.75,1.01316,1.3425204753875732,2.84557,0.0161285363138,147.5,0.051175594329833984,234.49376273155212,2.159585475921631,0.0
1.1080682277679443,16.6024,6.480946779251099,2.80955,482.038315386,-3.72529074255e-09,0.04961895942687988,-8.84756445885e-09,80,0.10122323036193848,1.2865488529205322,1900.0,0.295746193729,0.993968,-0.00829788576812,80,16.8706,0.0,617.170964968,0.101370000493,2100.0,0.0075270771049,310.0,0.986173,1.097998857498169,2.82557,0.00829787692055,196.25,0.05191445350646973,241.2397403717041,2.2388126850128174,0.0
1.3140146732330322,16.7018,6.8207995891571045,2.81552,400.117170339,-1.05818132035e-16,0.06103348731994629,0.0,80,0.08314108848571777,1.2207324504852295,1700.0,0.201112550737,0.988754,-0.00585925020278,80,16.6928,0.0,746.147396632,0.0729286861382,2700.0,0.00802664924413,346.25,0.989123,1.333798885345459,2.81498,0.00585925020278,162.5,0.05247330665588379,248.32016348838806,2.20344614982605,0.0
1.3376719951629639,16.3763,6.330163240432739,2.79584,410.059065867,-1.39698397295e-09,0.06246471405029297,5.76255843043e-09,80,0.1108999252319336,1.0005323886871338,2000.0,0.209790460829,0.983715,-0.0122164785862,80,16.5128,0.0,818.931277642,0.0506068376139,2500.0,0.00779456505552,468.75,0.979723,1.3495762348175049,2.80413,0.0122164843488,131.25,0.04336261749267578,254.89503717422485,1.9060888290405273,0.0
1.2671396732330322,15.777,6.561716556549072,2.75855,276.179289593,-2.32830665858e-09,0.05750274658203125,9.31322574615e-10,80,0.08277654647827148,1.1473677158355713,1300.0,0.240594690231,0.972939,-0.00696637900546,80,16.1423,0.0,531.454372454,0.0763566966594,2200.0,0.00653353845701,182.5,0.96222,1.2837769985198975,2.78144,0.00696637993678,85.0,0.04971957206726074,261.7442355155945,2.093968391418457,0.0
1.1996104717254639,16.0786,6.262386083602905,2.77749,464.159186056,-4.65661204041e-10,0.05575823783874512,8.38190317154e-09,80,0.08361339569091797,1.1029036045074463,2000.0,0.206179440271,0.962344,-0.0101096220315,80,15.7843,0.0,669.25331527,0.102424093776,2600.0,0.00670786667615,360.0,0.971203,1.1883373260498047,2.75902,0.0101096304134,182.5,0.0473790168762207,268.2436327934265,2.0854482650756836,0.0
1.279646873474121,15.9762,6.505016088485718,2.7711,384.699558097,-4.65661259552e-10,0.05687713623046875,-7.45058059692e-09,80,0.09476828575134277,1.1360504627227783,1700.0,0.350035005738,0.963141,-0.0102425878868,80,15.8069,0.0,959.06122719,0.141888342351,2600.0,0.00776520045474,628.75,0.968259,1.2798662185668945,2.76044,0.0102425804362,147.5,0.04873466491699219,275.015100479126,2.0735890865325928,0.0
1.2768070697784424,16.0574,6.962223529815674,2.77617,266.645832519,1.39698386192e-09,0.05954742431640625,2.91038304567e-09,80,0.08613872528076172,1.3031916618347168,1500.0,0.204688056599,0.962599,-0.00955807231367,80,15.7858,0.0,598.665181884,0.0656119312823,1900.0,0.00851663853973,290.0,0.971361,1.279526948928833,2.75911,0.00955807522405,70.0,0.0541386604309082,282.22244024276733,2.3507134914398193,0.0
1.1805901527404785,15.4411,6.196410417556763,2.73703,479.516357907,-2.32830629776e-10,0.05033516883850098,3.37604433298e-09,80,0.08442211151123047,1.1306655406951904,2000.0,0.426598476986,0.954267,-0.0113588012755,80,15.5217,0.0,1020.97915625,0.0848892318587,2800.0,0.00622063316405,768.75,0.951726,1.1706080436706543,2.74224,0.0113588046515,186.25,0.047406911849975586,288.88837122917175,2.0736634731292725,0.0
1.239276647567749,15.2094,6.773121356964111,2.72192,434.101082698,0.0,0.054364919662475586,1.49011611938e-08,80,0.11181306838989258,1.2734529972076416,1700.0,0.44361134645,0.944496,-0.015960957855,80,15.211,0.0,958.800520181,0.106994808734,2800.0,0.00988575816154,728.75,0.944458,1.21006178855896,2.72202,0.0159609727561,157.5,0.05342364311218262,295.9149389266968,2.313694953918457,0.0
1.2685141563415527,14.6896,6.848447322845459,2.68714,363.487878065,5.12227504856e-09,0.05893349647521973,9.42964106798e-09,80,0.08205342292785645,1.262941598892212,1500.0,0.406843547727,0.938193,-0.0108016710728,80,15.0204,0.0,901.414686756,0.114295447999,2500.0,0.00678903562948,571.25,0.927913,1.2535529136657715,2.70941,0.0108016805025,138.75,0.05469632148742676,303.02492094039917,2.315181016921997,0.0
1.294847011566162,15.0028,6.822100877761841,2.70824,401.403786729,-1.86264537128e-09,0.05722188949584961,2.32830643654e-09,80,0.10018658638000488,1.2370924949645996,2000.0,0.463132329837,0.932071,-0.00975939258933,80,14.809,0.0,920.291224287,0.0915473295401,2700.0,0.00672501930967,673.75,0.938218,1.2710776329040527,2.69523,0.00975939491764,125.0,0.05164957046508789,310.09943151474,2.230445384979248,0.0
1.2157039642333984,14.3827,6.491847515106201,2.66603,551.292515367,-2.79396794589e-09,0.057622671127319336,-2.79396772385e-09,80,0.08765697479248047,1.2026047706604004,2300.0,0.368637569002,0.918599,-0.0117090493441,80,14.3788,0.0,1009.49786404,0.132472022134,2700.0,0.00995834730566,706.25,0.918666,1.2131249904632568,2.66575,0.0117090465501,221.25,0.05105400085449219,316.83937525749207,2.182899236679077,0.0
1.3419106006622314,14.145,6.694820880889893,2.64936,507.074945151,0.0,0.05889010429382324,6.98491930962e-09,80,0.09708690643310547,1.1448442935943604,2500.0,0.189754243252,0.918384,-0.0087421098724,80,14.3755,0.0,742.940736196,0.107898768306,2400.0,0.00876677036285,356.25,0.911213,1.3315742015838623,2.66553,0.00874211685732,225.0,0.05071115493774414,323.76371026039124,2.085280656814575,0.0
1.3774995803833008,13.9346,6.8580851554870605,2.63437,424.786711186,-1.39698408397e-09,0.0627126693725586,3.72529029846e-09,80,0.08872151374816895,1.1687490940093994,1800.0,0.380074777451,0.906189,-0.00969211012125,80,13.9693,0.0,953.149384934,0.0649957921626,2700.0,0.00651357229799,547.5,0.90514,1.383880376815796,2.63686,0.00969211384654,157.5,0.05017256736755371,330.9052999019623,2.224853515625,0.0
1.2207326889038086,13.6103,6.871594429016113,2.61082,562.666641983,9.31322685638e-10,0.05681920051574707,1.86264514923e-09,80,0.37450647354125977,1.227724552154541,2200.0,0.243421163168,0.899102,-0.0082869399339,80,13.7668,0.0,694.567086393,0.174930560261,2400.0,0.00731167336926,378.75,0.893824,1.211071491241455,2.62226,0.00828694179654,262.5,0.05083632469177246,338.0085461139679,2.2495062351226807,0.0
1.149488925933838,13.4044,6.715445280075073,2.59559,605.494374458,1.30967237055e-08,0.05200481414794922,-2.59024091065e-09,80,0.08787727355957031,1.362929105758667,2100.0,0.417498427529,0.88397,-0.00893303193152,80,13.292,0.0,1100.15268827,0.100201426744,3000.0,0.00679662171751,706.25,0.888193,1.146226167678833,2.58716,0.00893302934128,261.25,0.05789542198181152,344.9624617099762,2.3570680618286133,0.0
1.4343233108520508,13.0367,6.75084376335144,2.56777,419.819529679,0.0,0.06316208839416504,4.65661287308e-09,80,0.10210561752319336,1.1106572151184082,1700.0,0.357561717233,0.874532,-0.0119789149612,80,13.0029,0.0,1074.45843917,0.0723885678722,2800.0,0.00701089436188,656.25,0.87557,1.4219849109649658,2.56517,0.0119789196178,151.25,0.0465998649597168,351.9545452594757,2.0945935249328613,0.0
1.1123087406158447,12.8163,6.358267784118652,2.55072,401.55751456,1.14491749414e-16,0.049521446228027344,-6.053596735e-09,80,0.08169317245483398,1.2339222431182861,1800.0,0.331771151176,0.864022,-0.0153066236526,80,12.7066,0.0,875.962863083,0.0745861712278,2200.0,0.00930602755398,623.75,0.867996,1.0766355991363525,2.54212,0.015306617599,151.25,0.05209755897521973,358.5424253940582,2.280106544494629,0.0
1.2326209545135498,12.5069,6.677355051040649,2.52628,427.77768759,3.72529074255e-09,0.05894756317138672,-8.67294147611e-09,80,0.09132838249206543,1.2365844249725342,1900.0,0.288337860663,0.863348,-0.00997108966112,80,12.7058,0.0,886.170659354,0.0521930444498,2300.0,0.00645774276927,591.25,0.857001,1.1974616050720215,2.54206,0.00997108098818,147.5,0.052307844161987305,365.5437259674072,2.255145788192749,0.0
1.0916078090667725,12.7363,6.095946550369263,2.54446,588.833592792,-7.45058059692e-09,0.04896950721740723,-3.25962901115e-09,80,0.11050844192504883,1.126952886581421,2200.0,0.443418193536,0.862535,-0.0119761787355,80,12.6855,0.0,1202.35121221,0.107911858372,2900.0,0.00882911216468,1068.75,0.864213,1.0795893669128418,2.54046,0.0119761754759,255.0,0.046926259994506836,371.8717710971832,2.0870392322540283,0.0
1.0528292655944824,12.2929,5.524658918380737,2.50902,526.781204581,0.0,0.04879927635192871,-2.79396772385e-09,80,0.10294342041015625,0.9742064476013184,2000.0,0.381517323351,0.855348,-0.0114501845092,80,12.4674,0.0,1004.30324106,0.112548268943,2600.0,0.00721684424207,825.0,0.849318,1.0489959716796875,2.52311,0.0114501817152,188.75,0.042650699615478516,377.6395356655121,1.804898977279663,0.0
1.0403633117675781,11.9994,5.437361717224121,2.48486,408.992664971,0.0,0.04643440246582031,-4.19095158577e-09,80,0.08041739463806152,0.9328036308288574,1800.0,0.323737031548,0.844291,-0.0110121015459,80,12.161,0.0,795.132654027,0.0659269099602,2500.0,0.00724234059453,446.25,0.838946,1.007488489151001,2.49824,0.011012097355,135.0,0.040976524353027344,383.30419754981995,1.8113880157470703,0.0
0.9515800476074219,12.0334,5.775324583053589,2.48768,520.74315886,0.0,0.04354429244995117,6.053596735e-09,80,0.08548378944396973,1.1574041843414307,2300.0,0.332504157332,0.851707,-0.00846616365016,80,12.3842,0.0,1077.50797561,0.102682747301,2800.0,0.00704244570807,618.75,0.839779,0.9213335514068604,2.51642,0.00846616970375,178.75,0.0487208366394043,389.3190221786499,2.118100166320801,0.0
1.0658676624298096,12.1404,6.057787179946899,2.49654,624.454762173,0.0,0.04786205291748047,-6.51925802231e-09,80,0.08105754852294922,1.1534004211425781,2000.0,0.38475756416,0.842561,-0.00972912181169,80,12.1169,0.0,1148.416709,0.116008235036,2800.0,0.00754243088886,983.75,0.843457,1.0246686935424805,2.4946,0.00972911529243,292.5,0.04979228973388672,395.9304852485657,2.174537420272827,0.0
1.0030953884124756,12.0356,5.520913362503052,2.48787,654.747088577,0.0,0.04372906684875488,2.32830643654e-09,80,0.09166479110717773,1.0018134117126465,2400.0,0.399366084314,0.838666,-0.0103555936366,80,11.9986,0.0,1151.16720658,0.148314728119,2800.0,0.00673092249781,913.75,0.840008,0.9594051837921143,2.48479,0.0103555959649,267.5,0.043758392333984375,401.68292450904846,1.8885533809661865,0.0
0.9794981479644775,11.9548,5.285101890563965,2.48113,664.224171496,-7.4505814851e-09,0.044255733489990234,4.65661287308e-09,80,0.09213614463806152,0.9228014945983887,2300.0,0.267339570115,0.83247,-0.00651413854212,80,11.8333,0.0,1016.53516909,0.172995405094,2800.0,0.00797069445252,562.5,0.837166,0.9356114864349365,2.47092,0.00651414319873,307.5,0.03968310356140137,407.21345591545105,1.7570955753326416,0.0
1.185307264328003,11.4811,5.980352401733398,2.4407,465.226759226,0.0,0.05372500419616699,5.47152012587e-09,80,0.09126853942871094,1.0418696403503418,1800.0,0.369511344057,0.824233,-0.0110783670098,80,11.6013,0.0,667.078518617,0.0811126398937,2400.0,0.00832953769714,322.5,0.819967,1.1447925567626953,2.45111,0.0110783724813,186.25,0.04652881622314453,413.42985367774963,1.9223222732543945,0.0
1.06166410446167,11.3528,5.8205342292785645,2.42946,640.994100987,-3.72529029846e-09,0.04929018020629883,8.14907252789e-09,80,0.08078193664550781,1.054292917251587,2300.0,0.379547296096,0.826428,-0.011052579619,80,11.6528,0.0,1035.50712214,0.197226905094,2800.0,0.00883314106613,635.0,0.815686,1.0338876247406006,2.45555,0.0110525877681,298.75,0.043178558349609375,419.4927816390991,1.9943089485168457,0.0
1.244474172592163,11.9888,6.946103572845459,2.48397,539.234121231,0.0,0.05753493309020996,-1.51339918375e-09,80,0.09382462501525879,1.336103916168213,2200.0,0.392969377941,0.836696,-0.00903599150479,80,11.9518,0.0,1113.52761528,0.117516960615,2900.0,0.00651146844029,682.5,0.837949,1.2370381355285645,2.48088,0.00903598999139,218.75,0.05828690528869629,426.6912405490875,2.3894994258880615,0.0
1.100879430770874,11.8822,6.65884804725647,2.47504,524.112344827,0.0,0.050301551818847656,1.04773789644e-09,80,0.08226633071899414,1.343463659286499,2200.0,0.274720602066,0.836978,-0.012441589497,80,11.9485,0.0,977.783686456,0.100922587565,2600.0,0.00684576388448,576.25,0.834781,1.070596694946289,2.4806,0.0124415905448,217.5,0.05569577217102051,433.67457008361816,2.3821654319763184,0.0
