MaxKL,Entropy,Perplexity,ItrTime,NumTrajs,StdReturn,ExplainedVariance,MinReturn,AveragePolicyStd,LossBefore,AverageReturn,LossAfter,MeanKL,MaxReturn,Time,TotalExecTime
0.881071,2.73374,15.3903,11.949533700942993,20,128.35497653,0.155968460717,0.0,0.949513,0.0195302,55.0,-0.0102119,0.132924,500.0,11.94953203201294,11.842503547668457
1.2486,2.75327,15.6939,12.485382080078125,20,4715.59911358,0.637342680549,0.0,0.958898,-0.0211701,3425.0,-0.0840274,0.20601,13100.0,24.441529989242554,12.331161499023438
0.154262,2.74268,15.5286,11.594989776611328,20,5821.33146282,0.334667362917,0.0,0.953775,-0.00194671,4910.0,-0.0135616,0.0321962,22400.0,36.043580532073975,11.396171569824219
0.103959,2.74171,15.5135,11.141510009765625,20,7182.02443605,0.668138638534,400.0,0.953386,-0.00624492,12355.0,-0.0141773,0.0158831,22700.0,47.19123721122742,10.956907987594604
0.763221,2.73859,15.4651,12.504438877105713,20,6610.92088895,0.758538249987,1000.0,0.951898,0.00115125,13685.0,-0.0294983,0.149626,22600.0,59.70166563987732,12.427574396133423
0.359483,2.73916,15.474,13.13486385345459,20,7010.44042839,0.543033469519,0.0,0.952227,0.0226224,12065.0,-0.00707701,0.116214,21700.0,72.84551787376404,12.966930389404297
0.319401,2.75047,15.6501,12.293140172958374,20,4714.26293285,0.839610056585,200.0,0.957823,0.00109226,17935.0,-0.0207094,0.095971,22600.0,85.14469504356384,12.237046957015991
