MaxKL,Time,ExplainedVariance,TotalExecTime,LossAfter,LossBefore,MaxReturn,Entropy,AveragePolicyStd,MeanKL,ItrTime,NumTrajs,AverageReturn,StdReturn,Perplexity,MinReturn
1.19774,5.889453887939453,0.793236301108,5.807026624679565,-0.105944,-0.0306277,22500.0,2.72206,0.947542,0.551726,5.889457702636719,20,19175.0,2838.99189854,15.2117,13300.0
0.386067,11.604880809783936,0.800068115008,5.611078262329102,-0.0768198,-0.0400371,22900.0,2.69143,0.932934,0.113033,5.7126617431640625,20,18985.0,2690.40424472,14.7528,12400.0
0.13456,17.11866593360901,0.992497994525,5.446023225784302,-0.0327502,-0.0249752,23000.0,2.67142,0.923586,0.0200814,5.509767532348633,20,22460.0,431.740662898,14.4604,21100.0
0.516818,22.385905027389526,0.992416341389,5.229822397232056,-0.00978822,0.000911463,22900.0,2.65893,0.917914,0.0334003,5.261728048324585,20,22420.0,374.966665185,14.281,21600.0
0.0333493,27.900352478027344,0.990569910634,5.443677663803101,-0.0368002,-0.0320441,23000.0,2.65938,0.918245,0.0039201,5.510290145874023,20,22315.0,459.646603381,14.2875,21000.0
0.224488,33.96096134185791,0.995842732897,5.998384237289429,-0.01635,-0.00665853,22800.0,2.64336,0.911453,0.0249526,6.049365758895874,20,22530.0,221.585198062,14.0604,22100.0
0.2175,39.840479373931885,0.980373407551,5.838859796524048,-0.00671855,0.00346364,23000.0,2.64003,0.910117,0.0194664,5.8748064041137695,20,22045.0,784.522147552,14.0136,19800.0
