ItrTime,LossBefore,AveragePolicyStd,MinReturn,TotalExecTime,Time,NumTrajs,LossAfter,StdReturn,MeanKL,Entropy,Perplexity,MaxReturn,MaxKL,AverageReturn,ExplainedVariance
11.879818677902222,0.00922438,0.87453,0.0,11.791337966918945,11.879812002182007,20,-0.04092,124.09673646,0.323617,2.56857,13.0471,500.0,1.12294,60.0,0.0672279490523
11.331903219223022,-0.000221697,0.878285,10900.0,11.252803802490234,23.218770742416382,20,-0.0342103,2712.5449305,0.118143,2.57779,13.1681,20600.0,0.202447,17610.0,0.788355321302
11.738422632217407,-0.00245246,0.878171,16200.0,11.658191442489624,34.9662709236145,20,-0.018726,1333.96963983,0.0590265,2.57768,13.1666,20800.0,0.111418,19045.0,0.942894390342
11.238153457641602,-0.0233885,0.877531,16300.0,11.179030418395996,46.211971044540405,20,-0.0631654,1205.8192236,0.102837,2.57646,13.1505,21300.0,0.306303,19700.0,0.947862163449
11.937016487121582,-0.0182915,0.87237,16500.0,11.900501251220703,58.162293672561646,20,-0.0585832,1492.40577592,0.187705,2.56476,12.9976,21200.0,0.447843,19065.0,0.924389988804
11.445420742034912,-0.0144667,0.868378,18600.0,11.39058780670166,69.6177065372467,20,-0.0515547,555.405257447,0.209534,2.55562,12.8792,20800.0,0.435346,20095.0,0.979903231877
11.601527214050293,0.0138719,0.865246,19600.0,11.517446517944336,81.23261594772339,20,0.00295505,470.531614241,0.0506717,2.54838,12.7864,21300.0,0.122421,20560.0,0.98772246458
