AverageReturn,StdReturn,Perplexity,ItrTime,Entropy,MeanKL,MinReturn,TotalExecTime,AveragePolicyStd,MaxReturn,MaxKL,ExplainedVariance,Time,LossAfter,NumTrajs,LossBefore
0.0,0.0,11.639,8.689235925674438,2.45436,0.0,0.0,8.624470949172974,0.827472,0.0,0.0,1,8.68923020362854,-0.0,20,-0.0
0.0,0.0,11.639,8.141057014465332,2.45436,0.0,0.0,8.046796321868896,0.827472,0.0,0.0,1,16.833290338516235,-0.0,20,-0.0
0.0,0.0,11.639,8.297149181365967,2.45436,0.0,0.0,8.26426076889038,0.827472,0.0,0.0,1,25.13302516937256,-0.0,20,-0.0
0.0,0.0,11.639,8.62319278717041,2.45436,0.0,0.0,8.572204113006592,0.827472,0.0,0.0,1,33.761205196380615,-0.0,20,-0.0
0.0,0.0,11.639,8.546527624130249,2.45436,0.0,0.0,8.507840156555176,0.827472,0.0,0.0,1,42.31213974952698,-0.0,20,-0.0
0.0,0.0,11.639,8.23736310005188,2.45436,0.0,0.0,8.191412448883057,0.827472,0.0,0.0,1,50.554545402526855,-0.0,20,-0.0
0.0,0.0,11.639,8.6000497341156,2.45436,0.0,0.0,8.564767360687256,0.827472,0.0,0.0,1,59.159106969833374,-0.0,20,-0.0
