AverageReturn,MaxKL,LossBefore,ExplainedVariance,Time,StdReturn,MeanKL,Perplexity,MaxReturn,LossAfter,ItrTime,NumTrajs,TotalExecTime,AveragePolicyStd,Entropy,MinReturn
0.0,0.0,-0.0,1,10.817481756210327,0.0,0.0,11.639,0.0,-0.0,10.817487001419067,20,10.762101173400879,0.827472,2.45436,0.0
0.0,0.0,-0.0,1,21.563993215560913,0.0,0.0,11.639,0.0,-0.0,10.742368698120117,20,10.657108545303345,0.827472,2.45436,0.0
0.0,0.0,-0.0,1,32.16057872772217,0.0,0.0,11.639,0.0,-0.0,10.594121217727661,20,10.554049491882324,0.827472,2.45436,0.0
0.0,0.0,-0.0,1,42.60737586021423,0.0,0.0,11.639,0.0,-0.0,10.439280033111572,20,10.40541696548462,0.827472,2.45436,0.0
0.0,0.0,-0.0,1,53.38489079475403,0.0,0.0,11.639,0.0,-0.0,10.772501945495605,20,10.711991310119629,0.827472,2.45436,0.0
0.0,0.0,-0.0,1,63.840269804000854,0.0,0.0,11.639,0.0,-0.0,10.45173454284668,20,10.420979022979736,0.827472,2.45436,0.0
0.0,0.0,-0.0,1,74.42869853973389,0.0,0.0,11.639,0.0,-0.0,10.57822322845459,20,10.532398223876953,0.827472,2.45436,0.0
