AverageReturn,LossBefore,MeanKL,Entropy,MaxReturn,AveragePolicyStd,Time,MaxKL,MinReturn,ExplainedVariance,NumTrajs,LossAfter,Perplexity,ItrTime,StdReturn,TotalExecTime
640.0,0.0115502,0.431016,2.79458,2400.0,0.982009,7.295353889465332,39.8746,100.0,0.224987705612,40,-0.0800116,16.3558,7.295359134674072,498.898787331,7.2108540534973145
2425.0,0.00724717,0.449661,2.80613,5000.0,0.988671,15.137531518936157,12.3109,600.0,0.478900265622,40,-0.0990284,16.5458,7.839487552642822,1205.35264549,7.769824028015137
3757.5,-0.0123345,0.196922,2.80976,5600.0,0.989996,22.18801522254944,23.0994,1600.0,0.668164701476,40,-0.0601586,16.6059,7.045822381973267,1014.86144374,6.982349157333374
4370.0,-0.0148913,0.0557934,2.80359,6300.0,0.986325,29.506463527679443,1.77375,1800.0,0.738623433396,40,-0.0382964,16.5038,7.30179500579834,1023.27904308,7.212030649185181
3950.0,-0.00398826,0.082603,2.79614,6400.0,0.982476,36.78783345222473,3.77872,1000.0,0.669792323758,40,-0.0316062,16.3814,7.279052734375,1074.70926301,7.1564342975616455
4712.5,-0.0173903,0.0578314,2.79415,6700.0,0.981393,44.17318511009216,14.8705,2400.0,0.767654209407,40,-0.0440637,16.3487,7.377259016036987,878.68865362,7.3321661949157715
4467.5,-0.017812,0.119168,2.78545,7500.0,0.97646,51.38072967529297,9.12443,1500.0,0.678826137628,40,-0.0564716,16.2072,7.200421094894409,1324.64853829,7.145345211029053
