MeanKL,MaxReturn,ItrTime,ExplainedVariance,NumTrajs,LossBefore,MaxKL,TotalExecTime,AveragePolicyStd,StdReturn,AverageReturn,Perplexity,MinReturn,Entropy,Time,LossAfter
0.420507,2900.0,19.304866075515747,0.469198486962,20,0.0125045,2.08861,19.172420263290405,0.935103,693.739864791,965.0,14.8902,0.0,2.7007,19.30486035346985,-0.0405636
0.131382,37200.0,19.639663457870483,0.655423531629,20,-0.0141418,0.279485,19.518954753875732,0.941405,3863.22404217,29550.0,15.0776,22800.0,2.71321,38.94873380661011,-0.0558177
0.116975,42800.0,18.972903966903687,0.950213117433,20,-0.00912473,0.3256,18.783396244049072,0.93817,1748.11326864,40510.0,14.9713,36300.0,2.70614,57.9252724647522,-0.0343926
0.0122063,42400.0,19.462230443954468,0.991009502913,20,-0.00314501,0.128959,19.313686847686768,0.935936,305.409561082,41935.0,14.9032,41300.0,2.70157,77.40055775642395,-0.0078552
0.00329461,42600.0,19.10346031188965,0.978401869439,20,0.00768697,0.0217526,18.984923124313354,0.935443,743.236167042,41660.0,14.8797,39000.0,2.7,96.52473425865173,0.00530375
0.00820921,42500.0,19.621914386749268,0.99003084451,20,-0.0305973,0.0165403,19.523874759674072,0.937369,374.799946638,41855.0,14.9371,41000.0,2.70384,116.16762828826904,-0.0333241
0.0077084,42500.0,18.81983184814453,0.99041644306,20,-0.0128267,0.0418426,18.64686155319214,0.930163,400.0,41900.0,14.7103,40800.0,2.68855,134.9997398853302,-0.0161033
