LossBefore,MaxKL,Perplexity,NumTrajs,Entropy,AveragePolicyStd,ExplainedVariance,LossAfter,MeanKL,StdReturn,TotalExecTime,ItrTime,MinReturn,MaxReturn,Time,AverageReturn
4.61936e-05,3.039,17.0561,20,2.83651,0.999438,0.0558779417331,-0.00341453,0.0333444,130.766968306,16.92243504524231,17.26256227493286,0.0,600.0,17.262556791305542,30.0
0.00088273,0.00198999,17.0569,20,2.83656,0.999344,0.0549242761471,0.000326231,0.000159049,43.5889894354,16.75015950202942,16.99655032157898,0.0,200.0,34.271488428115845,10.0
0.020808,0.102024,17.0645,20,2.837,0.999561,0.287996077983,0.0189007,0.00099129,310.282129682,17.937195301055908,18.256364583969116,0.0,1300.0,52.542450189590454,115.0
-0.0023588,1.30682,17.2429,20,2.8474,1.00478,0.032326194927,-0.00291733,0.00734054,262.868788562,17.512207984924316,17.792152643203735,0.0,1200.0,70.34802603721619,70.0
-0.0,0.0,17.2226,20,2.84622,1.00418,1,-0.0,0.0,0.0,17.52617883682251,17.6451199054718,0.0,0.0,88.01434397697449,0.0
-0.0101858,14.9482,17.2226,20,2.84622,1.00418,0.0410789148426,-0.0211943,0.153599,62.2494979899,17.885870456695557,18.06130313873291,0.0,200.0,106.11555051803589,25.0
-0.00458132,0.638615,17.1351,20,2.84113,1.00163,0.0777482656991,-0.0068875,0.00325424,152.970585408,15.735537052154541,15.913722515106201,0.0,500.0,122.05000352859497,60.0
