Time,MaxKL,MinReturn,MaxReturn,ItrTime,MeanKL,NumTrajs,LossBefore,AverageReturn,StdReturn,Entropy,ExplainedVariance,Perplexity,LossAfter,AveragePolicyStd,TotalExecTime
11.967180490493774,0.0,0.0,0.0,11.967188119888306,0.0,20,-0.0,0.0,0.0,2.7007,1,14.8902,-0.0,0.935103,11.86689829826355
24.177566289901733,0.0,0.0,0.0,12.202425241470337,0.0,20,-0.0,0.0,0.0,2.7007,1,14.8902,-0.0,0.935103,12.142894744873047
36.87696146965027,0.0,0.0,0.0,12.691633701324463,0.0,20,-0.0,0.0,0.0,2.7007,1,14.8902,-0.0,0.935103,12.64031171798706
48.98637080192566,0.0,0.0,0.0,12.105656385421753,0.0,20,-0.0,0.0,0.0,2.7007,1,14.8902,-0.0,0.935103,12.011486053466797
61.30082845687866,0.0,0.0,0.0,12.308914422988892,0.0,20,-0.0,0.0,0.0,2.7007,1,14.8902,-0.0,0.935103,12.22615361213684
73.20209455490112,0.0,0.0,0.0,11.87927508354187,0.0,20,-0.0,0.0,0.0,2.7007,1,14.8902,-0.0,0.935103,11.735148668289185
85.2570731639862,0.0,0.0,0.0,12.046608209609985,0.0,20,-0.0,0.0,0.0,2.7007,1,14.8902,-0.0,0.935103,11.975438356399536
