MaxReturn,Perplexity,MaxKL,TotalExecTime,AveragePolicyStd,Entropy,ItrTime,MinReturn,LossBefore,StdReturn,ExplainedVariance,Time,LossAfter,MeanKL,AverageReturn,NumTrajs
1300.0,5.67789,1.60875,6.314350128173828,0.58088,1.73658,6.4079766273498535,100.0,0.0428982,238.746727726,0.180564492347,6.407971143722534,-0.0670236,0.894732,350.0,40
7100.0,5.92676,1.08425,6.087216377258301,0.593914,1.77948,6.180339097976685,4600.0,-0.0329725,649.379511534,0.897741967063,12.596211194992065,-0.124899,0.389855,5967.5,40
7900.0,5.82985,0.498329,6.119463682174683,0.588367,1.76299,6.202369689941406,5800.0,-0.041381,460.37348968,0.964391419156,18.801316738128662,-0.104402,0.28863,6942.5,40
7800.0,5.71047,1.814,6.833106279373169,0.581445,1.7423,6.8900532722473145,6000.0,-0.0372716,464.085121503,0.967211500994,25.700845956802368,-0.164805,0.649001,7025.0,40
8200.0,5.60503,1.04629,6.008580923080444,0.576047,1.72366,6.053558111190796,4200.0,-0.0201757,642.062107588,0.929991780878,31.759807586669922,-0.1251,0.600282,6697.5,40
8300.0,5.54877,0.767566,6.123459339141846,0.572598,1.71358,6.187530517578125,6500.0,-0.0386847,394.049489278,0.983231302789,37.953349590301514,-0.097019,0.331087,7515.0,40
8400.0,5.44248,0.4148,6.191366910934448,0.566766,1.69423,6.274871587753296,7200.0,-0.0326135,310.392896182,0.991555056241,44.246793270111084,-0.0675622,0.153069,7762.5,40
