Time,LossAfter,AveragePolicyStd,ItrTime,StdReturn,TotalExecTime,MaxKL,MaxReturn,MeanKL,LossBefore,AverageReturn,MinReturn,ExplainedVariance,NumTrajs,Entropy,Perplexity
16.862582683563232,-0.0866281,0.999438,16.862587928771973,653.834841531,16.43874454498291,57.0176,3000.0,0.657839,0.0155841,150.0,0.0,0.139543909739,20,2.83651,17.0561
33.74556016921997,0.564753,1.00725,16.870231866836548,30.0,16.668986797332764,770.219,100.0,6.04467,0.0058343,10.0,0.0,0.224070675136,20,2.85209,17.324
49.51180171966553,0.0007478,1.00875,15.756192445755005,198.683164863,15.580345869064331,0.0012426,900.0,9.35923e-05,0.00124833,55.0,0.0,0.100242254707,20,2.85501,17.3746
66.2560522556305,-0.0,1.00902,16.72112250328064,0.0,16.675281286239624,0.0,0.0,0.0,-0.0,0.0,0.0,1,20,2.85564,17.3855
84.3872458934784,-0.0,1.00902,18.126282691955566,0.0,17.93702530860901,0.0,0.0,0.0,-0.0,0.0,0.0,1,20,2.85564,17.3855
101.04498720169067,-0.0,1.00902,16.6443030834198,0.0,16.51748538017273,0.0,0.0,0.0,-0.0,0.0,0.0,1,20,2.85564,17.3855
119.1168782711029,-0.00375641,1.00902,18.043715476989746,174.355957742,17.866376399993896,0.168193,800.0,0.000901268,-0.00317574,40.0,0.0,0.0972107660747,20,2.85564,17.3855
