NumTrajs,Time,MeanKL,StdReturn,AveragePolicyStd,LossBefore,ExplainedVariance,AverageReturn,LossAfter,Perplexity,Entropy,TotalExecTime,MinReturn,MaxReturn,MaxKL,ItrTime
20,17.292701482772827,0.0,0.0,1.0,-0.0,1,0.0,-0.0,17.0795,2.83788,17.121445417404175,0.0,0.0,0.0,17.29270839691162
20,34.25457000732422,6.25095,152.970585408,1.0,-0.0197394,0.180131706573,40.0,0.774981,17.0795,2.83788,16.8402202129364,0.0,700.0,479.144,16.957363605499268
20,51.650203704833984,1.28487,390.224294477,0.995078,0.00872509,0.0913773727488,135.0,0.199215,16.9117,2.82801,17.174708604812622,0.0,1400.0,123.73,17.358947038650513
20,67.76971364021301,0.0430548,174.355957742,0.99725,0.00157274,0.0654665661173,40.0,0.0107868,16.9857,2.83237,15.960246801376343,0.0,800.0,6.09611,16.107773065567017
20,83.44526505470276,16.7628,21.7944947177,0.997644,-0.0145812,0.0647655097155,5.0,-2.34234,16.999,2.83316,15.578256130218506,0.0,100.0,980.834,15.653252124786377
20,100.81222987174988,23.4961,316.977917212,0.994012,0.0254209,0.110813907003,145.0,3.91353,16.8756,2.82587,17.15305995941162,0.0,1100.0,1092.21,17.3383686542511
20,118.17917585372925,0.000428139,60.0,1.00035,0.00661878,0.249344211934,20.0,0.00546817,17.0914,2.83858,17.089759588241577,0.0,200.0,0.00361985,17.34161114692688
