AveragePolicyStd,LossAfter,TotalExecTime,LossBefore,Perplexity,MaxReturn,AverageReturn,Time,MinReturn,ItrTime,MeanKL,ExplainedVariance,Entropy,MaxKL,NumTrajs,StdReturn
0.999438,0.0222252,16.402095794677734,0.0247982,17.0561,100.0,5.0,16.72855567932129,0.0,16.72856092453003,0.00311366,0.0369663253644,2.83651,0.373758,20,21.7944947177
1.01185,-0.0,17.986767053604126,-0.0,17.4844,0.0,0.0,34.91260290145874,0.0,18.176319360733032,0.0,1,2.86131,0.0,20,0.0
1.01185,0.259937,15.82827877998352,-0.00384578,17.4844,200.0,10.0,50.97379779815674,0.0,16.011292695999146,2.9911,0.0802625400837,2.86131,417.69,20,43.5889894354
1.01085,-0.0,15.51580286026001,-0.0,17.4508,0.0,0.0,66.74031591415405,0.0,15.741962432861328,0.0,1,2.85939,0.0,20,0.0
1.01085,-0.0467746,16.807703495025635,0.00842676,17.4508,300.0,15.0,83.85231733322144,0.0,17.105425119400024,1.43963,0.203912204778,2.85939,92.9591,20,65.3834841531
1.01301,-0.0315734,16.416905879974365,-0.0295103,17.5245,2700.0,200.0,100.49086022377014,0.0,16.61491847038269,0.00190705,0.255829573576,2.8636,0.260217,20,597.494769852
1.00555,-0.0,17.683284044265747,-0.0,17.2678,0.0,0.0,118.45005059242249,0.0,17.955354690551758,0.0,1,2.84884,0.0,20,0.0
