ExplainedVariance,Perplexity,StdReturn,NumTrajs,AverageReturn,Entropy,MeanKL,Time,MaxReturn,AveragePolicyStd,MinReturn,LossBefore,ItrTime,TotalExecTime,MaxKL,LossAfter
0.294726688621,11.4353,1026.04824448,40,1735.0,2.4367,3.40802,4.407518625259399,4500.0,0.82843,200.0,-0.00181727,4.407526254653931,4.353978395462036,10.1538,-0.201277
0.0222503094408,11.4145,60.7762289057,40,32.5,2.43489,0.194735,8.511484622955322,200.0,0.829621,0.0,0.0126396,4.099132299423218,4.006846189498901,0.347077,-0.0129563
0.173388173562,11.4869,257.766852019,40,382.5,2.44121,1.6099,12.36220645904541,1400.0,0.833533,0.0,0.0328766,3.8478941917419434,3.812662124633789,2.9744,-0.142722
0.926719915198,11.6773,623.598428478,40,6225.0,2.45764,0.0352537,15.801840782165527,7200.0,0.842018,4500.0,-0.0634993,3.4312744140625,3.3925464153289795,0.189326,-0.0784495
0.946237525976,11.3123,519.561112864,40,6582.5,2.42589,0.21598,19.562347888946533,7600.0,0.827565,5100.0,-0.0502584,3.754727363586426,3.726837635040283,0.398755,-0.07621
0.856116828001,11.0316,805.601483365,40,5452.5,2.40076,1.85496,23.437378644943237,7200.0,0.817043,3600.0,-0.0411081,3.871034622192383,3.826850652694702,3.39206,-0.21811
0.408929354513,10.8072,708.501940717,40,1755.0,2.38021,3.34608,27.158931016921997,3900.0,0.80922,400.0,0.0286155,3.714590072631836,3.6899566650390625,5.4241,-0.209468
