MeanKL,LossAfter,Entropy,ExplainedVariance,TotalExecTime,Time,AverageReturn,MinReturn,StdReturn,AveragePolicyStd,MaxKL,Perplexity,MaxReturn,LossBefore,ItrTime,NumTrajs
0.0,-0.0,1.73658,1,6.780435800552368,6.858695983886719,0.0,0.0,0.0,0.58088,0.0,5.67789,0.0,-0.0,6.8587000370025635,40
0.0,-0.0,1.73658,1,5.815834283828735,12.73896074295044,0.0,0.0,0.0,0.58088,0.0,5.67789,0.0,-0.0,5.876307249069214,40
0.0,-0.0,1.73658,1,5.870760679244995,18.658833742141724,0.0,0.0,0.0,0.58088,0.0,5.67789,0.0,-0.0,5.915226936340332,40
0.0,-0.0,1.73658,1,5.978644847869873,24.691617250442505,0.0,0.0,0.0,0.58088,0.0,5.67789,0.0,-0.0,6.028189182281494,40
0.0,-0.0,1.73658,1,6.244998931884766,31.018441438674927,0.0,0.0,0.0,0.58088,0.0,5.67789,0.0,-0.0,6.318725109100342,40
0.0,-0.0,1.73658,1,6.118510484695435,37.201181173324585,0.0,0.0,0.0,0.58088,0.0,5.67789,0.0,-0.0,6.1718409061431885,40
0.0,-0.0,1.73658,1,5.733885765075684,43.04038739204407,0.0,0.0,0.0,0.58088,0.0,5.67789,0.0,-0.0,5.825485944747925,40
