StdReturn,LossAfter,MeanKL,TotalExecTime,Time,LossBefore,MinReturn,AveragePolicyStd,MaxKL,NumTrajs,AverageReturn,MaxReturn,Entropy,ExplainedVariance,Perplexity,ItrTime
0.0,-0.0,0.0,16.824767351150513,16.959723949432373,-0.0,0.0,0.92455,0.0,20,0.0,0.0,2.67957,1,14.5788,16.95973229408264
0.0,-0.0,0.0,16.7456157207489,33.85079097747803,-0.0,0.0,0.92455,0.0,20,0.0,0.0,2.67957,1,14.5788,16.888293266296387
0.0,-0.0,0.0,15.90769100189209,49.838833808898926,-0.0,0.0,0.92455,0.0,20,0.0,0.0,2.67957,1,14.5788,15.978866815567017
0.0,-0.0,0.0,16.238508701324463,66.16172957420349,-0.0,0.0,0.92455,0.0,20,0.0,0.0,2.67957,1,14.5788,16.315675973892212
0.0,-0.0,0.0,16.383130073547363,82.65161991119385,-0.0,0.0,0.92455,0.0,20,0.0,0.0,2.67957,1,14.5788,16.48052430152893
0.0,-0.0,0.0,16.479753255844116,99.2176206111908,-0.0,0.0,0.92455,0.0,20,0.0,0.0,2.67957,1,14.5788,16.547402143478394
0.0,-0.0,0.0,17.31555986404419,116.60608339309692,-0.0,0.0,0.92455,0.0,20,0.0,0.0,2.67957,1,14.5788,17.38314914703369
