NumTrajs,LossAfter,LossBefore,StdReturn,ItrTime,MeanKL,MinReturn,MaxReturn,Entropy,TotalExecTime,Perplexity,AverageReturn,AveragePolicyStd,Time,ExplainedVariance,MaxKL
20,-0.0115733,-0.00453497,407.768316572,14.39314603805542,0.0239873,0.0,1300.0,3.08155,14.31378436088562,21.7921,315.0,1.12957,14.393134593963623,0.340498108123,2.48799
20,-0.00183099,0.00142457,476.943392868,12.393476247787476,0.00311045,0.0,2000.0,3.07701,12.34095573425293,21.6935,445.0,1.12702,26.791465282440186,0.285358390733,0.22497
20,0.0191335,0.0150542,842.896790835,13.186214208602905,0.0416175,0.0,3700.0,3.07773,13.136420488357544,21.709,545.0,1.12741,39.98212552070618,0.254689589698,5.04128
20,-0.0248247,-0.0224955,602.162768693,12.883028984069824,0.00102188,0.0,2000.0,3.08525,12.833502531051636,21.873,480.0,1.13167,52.87018346786499,0.300772693963,0.143889
20,-0.00741945,-0.00401755,726.360791893,13.736237049102783,0.00745253,0.0,3000.0,3.07401,13.669134378433228,21.6284,780.0,1.12532,66.61511516571045,0.278818121438,1.04474
20,2.65464e-05,0.00733978,623.919065264,13.048767805099487,0.0116945,0.0,2000.0,3.072,12.986725807189941,21.5849,615.0,1.12419,79.66922283172607,0.341163324531,0.722469
20,-0.0135761,-0.0108377,560.0,12.174630880355835,0.00199166,0.0,1700.0,3.07567,12.110381603240967,21.6643,520.0,1.12626,91.85390377044678,0.339879629477,0.091261
