TotalExecTime,StdReturn,MaxKL,AveragePolicyStd,ExplainedVariance,NumTrajs,MinReturn,ItrTime,Time,AverageReturn,LossBefore,MeanKL,MaxReturn,LossAfter,Perplexity,Entropy
11.959901332855225,435.889894354,35.5481,0.999438,0.140583840886,20,0.0,12.109185934066772,12.109177827835083,100.0,0.0112177,0.417162,2000.0,-0.0499044,17.0561,2.83651
12.043232440948486,152.561463024,0.00303512,1.00497,0.126106336362,20,0.0,12.219430208206177,24.332886695861816,35.0,-0.0179456,0.000341025,700.0,-0.0191994,17.2486,2.84773
11.155284881591797,131.434394281,0.00383735,1.00047,0.278763692144,20,0.0,11.207885503768921,35.54419231414795,35.0,0.00481063,0.000278872,600.0,0.00375949,17.0945,2.83875
11.673938751220703,0.0,0.0,1.00168,1,20,0.0,11.775206089019775,47.33126401901245,0.0,-0.0,0.0,0.0,-0.0,17.1356,2.84116
13.273332595825195,65.3834841531,1.20498,1.00168,0.117667454006,20,0.0,13.481802225112915,60.82873892784119,15.0,0.0299468,0.0054371,300.0,0.0283084,17.1356,2.84116
11.326117277145386,315.396575758,0.000251848,1.00929,0.573890346075,20,0.0,11.475092887878418,72.30769038200378,105.0,-0.0186265,7.01276e-05,1100.0,-0.0192052,17.3942,2.85613
12.430707454681396,0.0,0.0,1.00463,1,20,0.0,12.480092287063599,84.81418585777283,0.0,-0.0,0.0,0.0,-0.0,17.2329,2.84682
