NumTrajs,MaxReturn,MeanKL,AveragePolicyStd,TotalExecTime,StdReturn,LossBefore,Entropy,Perplexity,AverageReturn,ItrTime,ExplainedVariance,Time,MinReturn,MaxKL,LossAfter
20,33000.0,0.480547,0.827472,10.718013525009155,2952.37192779,-0.0270802,2.45436,11.639,27550.0,10.780455589294434,0.732621929817,10.780452728271484,21200.0,1.09529,-0.110756
20,33800.0,0.681468,0.816143,10.64799451828003,4027.88716327,-0.00789397,2.42728,11.328,25675.0,10.727990627288818,0.628045406466,21.512072801589966,16200.0,1.31373,-0.12658
20,39700.0,0.024535,0.814271,10.678391933441162,1835.51082808,0.00326031,2.42333,11.2834,37830.0,10.717040300369263,0.958142090503,32.23305344581604,32400.0,0.0730193,-0.00550154
20,40600.0,0.00813794,0.815157,10.38792610168457,959.413883577,-0.000879985,2.42496,11.3018,38755.0,10.42541217803955,0.972643690142,42.662243366241455,37700.0,0.0230642,-0.00347552
20,40300.0,0.0100956,0.814942,10.589712381362915,805.853584716,-0.00518371,2.42452,11.2968,38960.0,10.644420385360718,0.977745333791,53.3126277923584,36900.0,0.0826784,-0.00990397
20,40800.0,0.0017672,0.813887,10.223556756973267,730.068489938,-0.00487939,2.42193,11.2676,39400.0,10.277122497558594,0.974720847079,63.5994656085968,37700.0,0.0256944,-0.00809
20,40900.0,0.00505996,0.812833,10.670389175415039,8151.10268614,0.00466297,2.41949,11.2402,37605.0,10.726647138595581,0.914183268322,74.33258271217346,2200.0,0.030299,0.00181285
