0ProcessExecTime,MeanKL,0StdReturn,0AverageReturn,MeanKLBefore,1PolicyExecTime,dLoss,0AveragePolicyStd,1EnvExecTime,Time,0PolicyExecTime,1MaxReturn,1AverageReturn,1ProcessExecTime,1Perplexity,1ExplainedVariance,LossAfter,1StdReturn,0Entropy,0MaxReturn,0ExplainedVariance,ItrTime,LossBefore,0Perplexity,1MinReturn,1NumTrajs,1AveragePolicyStd,1Entropy,0EnvExecTime,ComputeUpdatedDistTime,0MinReturn,0NumTrajs
0.31990981101989746,0.00910156220198,219.674617332,108.25,4.42378134125e-10,9.083104133605957,0.00739101490472,0.987605,21.709133625030518,995.1819324493408,2.075711965560913,4900.0,276.25,0.2943577766418457,16.6117,0.0781300041371,-0.0073910150677,716.875817349,2.81293,1800.0,0.0497010668344,58.08772325515747,-1.62981406149e-10,16.6587,0.0,400,0.986277,2.81011,21.477929830551147,0.32698917388916016,0.0,400
0.3190958499908447,0.00966722238809,210.104140844,122.5,-7.33415939091e-10,9.593854188919067,0.00643495905679,0.992906,21.88543200492859,1054.7368087768555,2.290555715560913,4700.0,442.0,0.29755449295043945,16.8383,0.103368398475,-0.00643496029079,836.113628641,2.82363,1400.0,0.0583396973355,59.54787492752075,-1.23400245577e-09,16.8379,0.0,400,0.993016,2.82365,21.81574511528015,0.419097900390625,0.0,400
0.3526277542114258,0.00901248306036,199.785979238,103.25,2.46800446746e-09,9.909202098846436,0.00683584080543,0.985404,22.77056884765625,1116.5292615890503,2.2492856979370117,1700.0,193.25,0.3132762908935547,16.4869,0.0920694892314,-0.00683583924547,311.17428798,2.80847,1800.0,0.0467263930377,61.015709400177,1.55996537909e-09,16.5845,0.0,400,0.982557,2.80257,21.735456943511963,0.8609368801116943,0.0,400
0.3402135372161865,0.00664566131309,212.232036931,115.25,-1.86264725865e-10,9.49067735671997,0.00579654846806,0.981773,22.46346354484558,1177.007686138153,2.672373056411743,2500.0,265.75,0.31500959396362305,16.3787,0.135009290332,-0.00579654797912,445.872108906,2.80105,1600.0,0.0520120160733,60.47348952293396,4.8894438498e-10,16.4619,0.0,400,0.979353,2.79598,21.6844425201416,0.4052894115447998,0.0,400
0.35799264907836914,0.00931028462946,190.783745377,111.25,-1.09430375872e-09,11.040667533874512,0.00707256228197,0.981143,23.484584093093872,1242.1381900310516,2.887723684310913,1800.0,208.75,0.316770076751709,16.4206,0.0936042901064,-0.0070725614205,320.231849603,2.79965,900.0,0.060041503024,64.44867992401123,8.61473392622e-10,16.4389,0.0,400,0.98065,2.79854,22.268909215927124,0.36937928199768066,0.0,400
0.3722875118255615,0.00847380049527,197.255544916,109.5,-6.23986595727e-09,11.075479984283447,0.00691751665436,0.97482,22.850005626678467,1305.938811302185,3.0535264015197754,3400.0,272.0,0.3140878677368164,16.1952,0.105225186725,-0.00691751437262,443.752183093,2.78684,1300.0,0.0549849979663,63.794838190078735,2.28174035222e-09,16.2297,0.0,400,0.973879,2.78471,22.691091299057007,0.35795164108276367,0.0,400
0.3529374599456787,0.0091050658375,188.244355825,106.25,-3.16067483297e-09,10.658388137817383,0.00698025723686,0.970425,23.088383197784424,1371.1730732917786,3.3438949584960938,2800.0,186.5,0.3158140182495117,16.0571,0.0748585639107,-0.00698025710881,308.168379299,2.77776,1100.0,0.0470432959498,64.4976418018341,1.28056842907e-10,16.083,0.0,400,0.969707,2.77615,22.7500057220459,0.38534069061279297,0.0,400
0.3635587692260742,0.00648761214688,202.042074826,127.0,1.02445474326e-09,11.083444118499756,0.00562300796155,0.961354,23.42138957977295,1436.223177433014,3.239751100540161,2100.0,148.0,0.3201606273651123,15.692,0.0696846788524,-0.00562300719321,274.583320688,2.75903,1400.0,0.0478957696615,65.04002356529236,7.68341057444e-10,15.7846,0.0,400,0.958633,2.75315,22.77559733390808,0.36296701431274414,0.0,400
0.3589193820953369,0.00970359239727,214.154004165,125.75,3.72528952131e-10,10.676188230514526,0.00709918659413,0.963442,23.023558139801025,1502.8611075878143,3.2206308841705322,2000.0,279.0,0.3187096118927002,15.8494,0.114641317888,-0.00709918700159,399.385778415,2.76339,1700.0,0.0505577533728,65.84785175323486,-4.07453681905e-10,15.8534,0.0,400,0.963364,2.76313,22.61348605155945,0.3906548023223877,0.0,400
0.3748507499694824,0.00722840894014,199.147558358,109.5,1.95577731787e-09,11.484129428863525,0.00540050506825,0.963222,23.528379201889038,1569.2174525260925,2.9825215339660645,1700.0,260.25,0.35178136825561523,15.8461,0.101744795951,-0.00540050491691,383.855360129,2.76292,1200.0,0.0510315386083,66.34378695487976,1.51339996091e-10,15.8461,0.0,400,0.963259,2.76292,23.610591888427734,0.4131290912628174,0.0,400
