ExplainedVariance,Time,LossAfter,Entropy,AveragePolicyStd,ItrTime,LossBefore,MinReturn,Perplexity,NumTrajs,MaxReturn,MaxKL,StdReturn,TotalExecTime,AverageReturn,MeanKL
0.17884044307,7.507696866989136,-0.0190349,2.79458,0.982009,7.507701635360718,0.0130085,0.0,16.3558,40,3000.0,6.00782,470.896750891,7.387516498565674,97.5,0.150362
0.0542147825423,15.065470695495605,0.00596689,2.80759,0.988438,7.552412748336792,0.0290575,0.0,16.57,40,800.0,2.18286,222.920950115,7.492500066757202,167.5,0.060827
0.287111498554,23.63438892364502,-0.0340481,2.82212,0.995544,8.560874938964844,0.0137691,0.0,16.8125,40,1900.0,5.30551,431.095986991,8.464897394180298,337.5,0.12803
0.259613221966,30.692707300186157,-0.0633558,2.82901,0.998909,7.0513715744018555,-0.00922294,0.0,16.9286,40,3600.0,15.9249,709.713850788,7.015367746353149,767.5,0.162221
0.405932297411,38.605796575546265,-0.0895484,2.82439,0.996447,7.907928705215454,-0.0423539,300.0,16.8507,40,3400.0,21.5837,676.900103413,7.829149007797241,1567.5,0.122575
0.472125870227,45.710466384887695,-0.0534269,2.80322,0.986082,7.093942642211914,-0.0331384,500.0,16.4976,40,4000.0,1.35024,945.961812126,6.995315074920654,2162.5,0.0423752
0.507950209254,52.78749418258667,-0.0405351,2.78665,0.977509,7.073055982589722,-0.0131424,100.0,16.2265,40,3500.0,17.8682,777.781299595,7.028580665588379,2242.5,0.0703705
