NumTrajs,Time,MinReturn,MeanKL,Perplexity,AveragePolicyStd,LossAfter,MaxReturn,TotalExecTime,Entropy,MaxKL,LossBefore,AverageReturn,ItrTime,ExplainedVariance,StdReturn
20,5.266481399536133,0.0,0.233691,15.3903,0.949513,-0.0334687,2700.0,5.195582628250122,2.73374,1.02083,0.0022674,965.0,5.266484260559082,0.261496290809,757.809342777
20,10.026048421859741,1400.0,0.0176442,15.4253,0.950556,-0.0231462,21600.0,4.708688974380493,2.73601,0.236865,-0.0145582,9740.0,4.757227659225464,0.720795784517,8171.86637189
20,14.773611068725586,900.0,0.0353538,15.3134,0.947131,-0.0431279,22400.0,4.703009366989136,2.72873,0.305069,-0.0246785,15395.0,4.739520311355591,0.705629816302,7762.95530066
20,19.52090311050415,5000.0,0.0542476,15.1256,0.94135,-0.029037,22000.0,4.715953350067139,2.71639,0.269838,-0.00685936,17960.0,4.7436559200286865,0.873181441734,4118.78622898
20,24.51219892501831,0.0,0.00715876,15.0738,0.939746,-0.0131443,22100.0,4.939529657363892,2.71296,0.0462486,-0.00795876,19600.0,4.984485626220703,0.955036159238,4586.17487674
20,29.545027256011963,0.0,0.0124456,15.0139,0.937867,-0.0336858,22000.0,4.982122898101807,2.70898,0.0871679,-0.0224318,18890.0,5.0287182331085205,0.898662925583,5073.84469609
20,34.10385608673096,16900.0,0.0355324,14.8465,0.932561,-0.0224986,22100.0,4.49953293800354,2.69776,0.169074,-0.00693253,20480.0,4.552096605300903,0.960210705502,1297.1507237
