ItrTime,MinReturn,LossAfter,AveragePolicyStd,LossBefore,ExplainedVariance,StdReturn,Entropy,MeanKL,Time,NumTrajs,MaxKL,AverageReturn,TotalExecTime,MaxReturn,Perplexity
6.8244030475616455,0.0,-0.0413329,0.58088,0.00726793,0.25702112816,186.010752377,1.73658,0.256978,6.824398756027222,40,1.9854,130.0,6.726862907409668,500.0,5.67789
6.502196788787842,0.0,-0.0439286,0.583171,0.0127429,0.457132989191,233.666428911,1.74385,0.22962,13.330452680587769,40,1.63152,270.0,6.416749000549316,700.0,5.7193
6.107404470443726,0.0,-0.00440109,0.585167,0.0144435,0.542447034088,308.666486681,1.75022,0.0390073,19.443168878555298,40,0.143922,465.0,5.979830980300903,1300.0,5.75586
6.058590650558472,300.0,-0.0285371,0.58739,0.0114839,0.705634792963,211.187120819,1.75744,0.183806,25.509395837783813,40,0.761612,620.0,6.015568256378174,1200.0,5.79758
6.367960691452026,1000.0,-0.0739019,0.589846,0.013329,0.639569816218,588.382316186,1.76318,0.3749,31.892094612121582,40,0.879851,2267.5,6.289443016052246,3600.0,5.83096
6.301880121231079,3500.0,-0.118198,0.591667,-0.0387101,0.937188966077,714.825153447,1.76985,0.328851,38.20356225967407,40,1.07708,6805.0,6.196324586868286,7800.0,5.86995
6.149733066558838,7500.0,-0.0578524,0.585821,-0.0315567,0.99611719076,131.909059583,1.75049,0.126032,44.357439279556274,40,0.26512,7760.0,6.047699928283691,8000.0,5.75743
