StdReturn,LossBefore,ItrTime,Time,MeanKL,AverageReturn,MinReturn,LossAfter,TotalExecTime,NumTrajs,Perplexity,AveragePolicyStd,ExplainedVariance,MaxReturn,MaxKL,Entropy
0.0,-0.0,14.55709171295166,14.55708622932434,0.0,0.0,0.0,-0.0,14.354050636291504,20,17.0795,1.0,1,0.0,0.0,2.83788
65.3834841531,-0.0164274,14.944824457168579,29.50642704963684,1.30528,15.0,0.0,0.050597,14.75561809539795,20,17.0795,1.0,0.140365662104,300.0,108.969,2.83788
0.0,-0.0,13.968425035476685,43.47976350784302,0.0,0.0,0.0,-0.0,13.836629390716553,20,16.9397,0.995902,1,0.0,0.0,2.82966
115.217186218,0.000468001,14.282083749771118,57.769681453704834,42.2229,35.0,0.0,8.69098,14.115423917770386,20,16.9397,0.995902,0.146104976301,500.0,4253.71,2.82966
261.533936612,-0.011353,14.105786085128784,71.88391017913818,10.0503,60.0,0.0,-4.67216,14.05309271812439,20,16.9437,0.996018,0.0572429923738,1200.0,978.632,2.8299
30.0,0.00575336,14.31608772277832,86.21018314361572,0.272148,10.0,0.0,-0.0274828,14.277477741241455,20,16.8478,0.993195,0.0820763030779,100.0,17.7907,2.82422
87.1779788708,0.00734657,12.573322057723999,98.80567359924316,3.26039,20.0,0.0,0.211466,12.410602807998657,20,16.8963,0.994631,0.0972322514899,400.0,275.957,2.8271
