TotalExecTime,NumTrajs,LossAfter,ExplainedVariance,Perplexity,AverageReturn,Entropy,MaxReturn,LossBefore,StdReturn,AveragePolicyStd,Time,MaxKL,MeanKL,ItrTime,MinReturn
11.665299892425537,20,-0.0539384,0.362958826783,14.1457,2420.0,2.64941,6000.0,0.0146665,1588.89898987,0.917354,11.764954805374146,0.835809,0.31534,11.764961957931519,0.0
11.581221580505371,20,-0.0215978,0.984674141763,14.3548,21055.0,2.66408,21900.0,-0.00858924,635.983490352,0.922886,23.429491758346558,0.166363,0.0313683,11.659135580062866,19300.0
11.904039859771729,20,-0.0330407,0.987015881054,14.2932,20965.0,2.65979,21700.0,-0.0251467,502.269847791,0.920933,35.4106240272522,0.0824551,0.0140084,11.967624425888062,20100.0
11.69736933708191,20,-0.0125554,0.989656928203,14.1146,21185.0,2.64721,21900.0,-0.00832352,400.343602422,0.914737,47.177634716033936,0.0949059,0.00900547,11.754552602767944,19900.0
11.587534189224243,20,-0.0261485,0.988427897115,14.056,21315.0,2.64305,22200.0,-0.0191606,500.274924417,0.913412,58.861711263656616,0.0998532,0.0184703,11.680348873138428,20200.0
11.543812274932861,20,-0.0336659,0.991338726423,13.922,21670.0,2.63347,22300.0,-0.0258219,419.642705167,0.909223,70.4488775730133,0.0913056,0.0117909,11.58214783668518,20300.0
11.293517351150513,20,-0.0101059,0.989110861049,13.7434,21375.0,2.62056,21900.0,0.00122112,439.175363608,0.903441,81.85736203193665,0.400554,0.0324916,11.399292707443237,20400.0
