LossAfter,AverageReturn,AveragePolicyStd,ItrTime,MaxKL,Time,StdReturn,MinReturn,ExplainedVariance,TotalExecTime,MeanKL,NumTrajs,LossBefore,Entropy,MaxReturn,Perplexity
-0.26205,75.0,1.00066,16.50096845626831,166.93,16.50096321105957,186.74849397,0.0,0.192935680224,16.240992784500122,1.59217,20,0.00988819,2.8392,800.0,17.1021
-0.0663168,10.0,1.00567,17.20623755455017,168.164,33.71752619743347,43.5889894354,0.0,0.327776834695,16.990197896957397,2.38784,20,0.0109039,2.84909,200.0,17.272
-0.0011396,45.0,1.00839,14.173202991485596,0.747808,47.90235614776611,107.121426428,0.0,0.129825325163,14.056617498397827,0.00512429,20,0.000415713,2.85454,300.0,17.3665
-0.0,0.0,1.00848,16.327312469482422,0.0,64.23769450187683,0.0,0.0,1,15.98038911819458,0.0,20,-0.0,2.85475,0.0,17.3701
15.5735,70.0,1.00848,16.947361946105957,6590.91,81.19127345085144,164.620776332,0.0,0.289271147691,16.741559982299805,99.0149,20,0.00287843,2.85475,700.0,17.3701
2.46793,45.0,1.00921,16.384259700775146,1395.74,97.595463514328,120.312094155,0.0,0.218692898929,16.211182594299316,12.1293,20,0.0106456,2.85619,500.0,17.3951
0.00734018,25.0,1.01189,16.22066330909729,0.515997,113.84126687049866,108.972473589,0.0,0.424168763345,16.000620126724243,0.00294273,20,0.00782504,2.86151,500.0,17.4879
