MaxReturn,MaxKL,AverageReturn,Entropy,MeanKL,ExplainedVariance,AveragePolicyStd,Perplexity,NumTrajs,StdReturn,TotalExecTime,ItrTime,LossBefore,MinReturn,Time,LossAfter
3900.0,2764.96,210.0,2.8392,23.3493,0.346242692494,1.00066,17.1021,20,849.058301885,15.671696186065674,15.999757528305054,-0.00315871,0.0,15.99974799156189,-3.66206
400.0,8024.08,20.0,2.83604,109.015,0.088563937515,0.999113,17.0482,20,87.1779788708,17.97442364692688,18.19919991493225,0.0110537,0.0,34.222737312316895,-20.2704
0.0,0.0,0.0,2.84157,0.0,1,1.00192,17.1426,20,0.0,16.38981056213379,16.53902506828308,-0.0,0.0,50.77826523780823,-0.0
6900.0,39.3482,345.0,2.84157,0.522319,0.252153621555,1.00192,17.1426,20,1503.82013552,17.813326120376587,18.099815368652344,0.00121763,0.0,68.92770385742188,-0.156893
3200.0,2.84518,315.0,2.84218,0.0513682,0.200370297824,1.00225,17.1531,20,820.533363124,17.71647357940674,17.99018096923828,0.0212431,0.0,86.94694232940674,0.0033445
4400.0,13.9357,435.0,2.8528,0.225325,0.181967187578,1.0075,17.3362,20,1063.61412176,16.230898141860962,16.513610124588013,0.00489734,0.0,103.46510195732117,0.0394595
2000.0,23.355,100.0,2.85525,0.221901,0.0677804662753,1.00874,17.3787,20,435.889894354,17.631505489349365,17.8410062789917,-0.0129234,0.0,121.32984256744385,-0.0328036
