Time,AverageReturn,StdReturn,ItrTime,MaxReturn,MinReturn,Entropy,Perplexity,LossAfter,AveragePolicyStd,ExplainedVariance,NumTrajs,TotalExecTime,MaxKL,LossBefore,MeanKL
8.83675765991211,0.0,0.0,8.836760520935059,0.0,0.0,1.55245,4.72301,-0.0,0.530704,1,200,8.750549554824829,0.0,-0.0,0.0
17.529709815979004,0.0,0.0,8.688366413116455,0.0,0.0,1.55245,4.72301,-0.0,0.530704,1,200,8.595239162445068,0.0,-0.0,0.0
25.868499279022217,0.0,0.0,8.336268186569214,0.0,0.0,1.55245,4.72301,-0.0,0.530704,1,200,8.2627112865448,0.0,-0.0,0.0
34.363932609558105,0.0,0.0,8.490422248840332,0.0,0.0,1.55245,4.72301,-0.0,0.530704,1,200,8.437984704971313,0.0,-0.0,0.0
43.038978099823,0.0,0.0,8.667672634124756,0.0,0.0,1.55245,4.72301,-0.0,0.530704,1,200,8.61637830734253,0.0,-0.0,0.0
51.71856427192688,0.0,0.0,8.673743486404419,0.0,0.0,1.55245,4.72301,-0.0,0.530704,1,200,8.610563516616821,0.0,-0.0,0.0
60.424026012420654,0.0,0.0,8.700727939605713,0.0,0.0,1.55245,4.72301,-0.0,0.530704,1,200,8.648865461349487,0.0,-0.0,0.0
