TotalExecTime,Time,MeanKL,LossAfter,Entropy,ItrTime,MaxKL,Perplexity,MaxReturn,LossBefore,ExplainedVariance,NumTrajs,StdReturn,MinReturn,AverageReturn,AveragePolicyStd
4.950062274932861,4.9997663497924805,0.682013,-0.0689506,2.72206,4.9997687339782715,9.39028,15.2117,400.0,0.0177214,0.43783669214,20,170.587221092,0.0,170.0,0.947542
4.74019980430603,9.793418884277344,0.0275805,-0.010481,2.73978,4.790897846221924,0.617487,15.4836,300.0,-0.00582413,0.875304213949,20,54.7722557505,0.0,200.0,0.956193
4.60726523399353,14.448621988296509,0.0111525,-0.00153599,2.73687,4.6509740352630615,0.227838,15.4386,300.0,0.000329956,0.917505592671,20,50.0,200.0,250.0,0.954408
4.6914825439453125,19.170655965805054,0.0421372,-0.00463206,2.73704,4.715365409851074,0.887298,15.4411,400.0,-0.00572395,0.893925219279,20,65.3834841531,100.0,265.0,0.954748
4.587660789489746,23.806249380111694,0.0352014,0.0172064,2.73417,4.631900787353516,0.635529,15.397,400.0,0.0163353,0.931248886473,20,43.5889894354,200.0,310.0,0.953179
4.5659003257751465,28.416327476501465,0.0853229,0.0032565,2.74234,4.604430198669434,1.77506,15.5233,600.0,-0.000225641,0.916714635874,20,86.0232526704,300.0,440.0,0.957166
4.665704250335693,33.14284133911133,0.108747,-0.0274375,2.74223,4.721916198730469,1.59929,15.5215,900.0,-0.00489521,0.914362933249,20,136.014705087,400.0,650.0,0.957674
