MinReturn,Entropy,LossBefore,LossAfter,ItrTime,Perplexity,TotalExecTime,StdReturn,MeanKL,NumTrajs,MaxReturn,AverageReturn,AveragePolicyStd,ExplainedVariance,MaxKL,Time
0.0,2.7007,-0.0,-0.0,10.969605684280396,14.8902,10.868356227874756,0.0,0.0,20,0.0,0.0,0.935103,1,0.0,10.96960186958313
0.0,2.7007,-0.0,-0.0,10.772870779037476,14.8902,10.67534589767456,0.0,0.0,20,0.0,0.0,0.935103,1,0.0,21.7448468208313
0.0,2.7007,-0.0,-0.0,10.949270486831665,14.8902,10.904957056045532,0.0,0.0,20,0.0,0.0,0.935103,1,0.0,32.70180654525757
0.0,2.7007,-0.0,-0.0,10.74081039428711,14.8902,10.656506299972534,0.0,0.0,20,0.0,0.0,0.935103,1,0.0,43.44852924346924
0.0,2.7007,-0.0,-0.0,10.57383680343628,14.8902,10.498392820358276,0.0,0.0,20,0.0,0.0,0.935103,1,0.0,54.038896799087524
0.0,2.7007,-0.0,-0.0,10.547621250152588,14.8902,10.45215892791748,0.0,0.0,20,0.0,0.0,0.935103,1,0.0,64.59035110473633
0.0,2.7007,-0.0,-0.0,10.521440744400024,14.8902,10.470919132232666,0.0,0.0,20,0.0,0.0,0.935103,1,0.0,75.12762475013733
