MeanKL,MaxReturn,Perplexity,LossBefore,Time,TotalExecTime,NumTrajs,AverageReturn,MinReturn,StdReturn,ItrTime,LossAfter,ExplainedVariance,MaxKL,AveragePolicyStd,Entropy
0.00274969,200.0,17.0561,0.0178625,17.08868718147278,16.858603715896606,20,20.0,0.0,60.0,17.08869194984436,0.0157532,0.118046824322,0.126416,0.999438,2.83651
0.373674,600.0,17.3636,0.0181486,33.96616077423096,16.709096908569336,20,35.0,0.0,131.434394281,16.855538368225098,0.0499969,0.0856209417388,36.0575,1.00837,2.85437
0.000354615,300.0,17.5218,0.00932887,49.899728536605835,15.771913051605225,20,15.0,0.0,65.3834841531,15.922536134719849,0.00816847,0.0502436081945,0.0135022,1.01289,2.86345
0.255781,300.0,17.6037,0.0210346,67.12859034538269,17.038085222244263,20,30.0,0.0,78.1024967591,17.187206506729126,-0.0229997,0.12517465679,37.3799,1.01527,2.86811
1.39802,100.0,17.7899,-0.0200391,83.22790050506592,15.960786819458008,20,5.0,0.0,21.7944947177,16.053842782974243,-0.0698753,0.0633470177153,98.1871,1.02064,2.87863
0.0161682,200.0,17.6125,0.00177362,99.86807489395142,16.38853120803833,20,10.0,0.0,43.5889894354,16.592288970947266,0.00141739,0.0417352251422,1.7136,1.01561,2.86861
0.00520801,900.0,17.6281,-0.0127587,116.37568712234497,16.20626974105835,20,70.0,0.0,210.0,16.482906103134155,-0.0138053,0.0645112025879,0.981579,1.01603,2.8695
