MeanKL,MinReturn,ExplainedVariance,Perplexity,NumTrajs,AveragePolicyStd,AverageReturn,ItrTime,LossAfter,MaxKL,Entropy,MaxReturn,TotalExecTime,Time,StdReturn,LossBefore
0.0,0.0,1,14.5788,20,0.92455,0.0,11.081273794174194,-0.0,0.0,2.67957,0.0,11.004595756530762,11.081268310546875,0.0,-0.0
0.0,0.0,1,14.5788,20,0.92455,0.0,11.338706731796265,-0.0,0.0,2.67957,0.0,11.261103630065918,22.42412543296814,0.0,-0.0
0.0,0.0,1,14.5788,20,0.92455,0.0,10.835146427154541,-0.0,0.0,2.67957,0.0,10.785151958465576,33.26296091079712,0.0,-0.0
0.0,0.0,1,14.5788,20,0.92455,0.0,11.317002296447754,-0.0,0.0,2.67957,0.0,11.277195453643799,44.58360743522644,0.0,-0.0
0.0,0.0,1,14.5788,20,0.92455,0.0,12.484566688537598,-0.0,0.0,2.67957,0.0,12.389150381088257,57.072351694107056,0.0,-0.0
0.0,0.0,1,14.5788,20,0.92455,0.0,10.726225137710571,-0.0,0.0,2.67957,0.0,10.674879789352417,67.82342386245728,0.0,-0.0
0.0,0.0,1,14.5788,20,0.92455,0.0,10.786731243133545,-0.0,0.0,2.67957,0.0,10.734673976898193,78.61609077453613,0.0,-0.0
