MaxReturn,LossBefore,Perplexity,MeanKL,StdReturn,MaxKL,TotalExecTime,LossAfter,Time,MinReturn,NumTrajs,AveragePolicyStd,ExplainedVariance,ItrTime,AverageReturn,Entropy
9700.0,0.0124157,13.0471,0.636796,2206.55840621,1.40324,11.198487758636475,-0.0837687,11.298909902572632,0.0,20,0.87453,0.191829852341,11.298917293548584,3110.0,2.56857
20800.0,-0.000650534,13.2102,0.193619,1836.19171112,0.786495,11.135884523391724,-0.0817947,22.534478902816772,13800.0,20,0.879589,0.854969940254,11.231005907058716,17880.0,2.58099
21500.0,-0.00496396,13.2058,0.0315312,770.373286141,0.0896095,11.369004487991333,-0.016174,34.00226140022278,18700.0,20,0.879506,0.977170828779,11.465134382247925,20255.0,2.58066
21300.0,-0.00381292,13.1731,0.00746224,376.961536499,0.0417662,12.002463340759277,-0.00881806,46.06624150276184,19800.0,20,0.8784,0.989849531438,12.060520887374878,20870.0,2.57818
21500.0,-0.0216907,13.148,0.0192349,447.2135955,0.136305,11.712580680847168,-0.0295502,57.89987111091614,19700.0,20,0.877552,0.988400235762,11.821393013000488,20800.0,2.57627
21300.0,-0.0243359,13.0062,0.0163854,572.254314095,0.108954,11.967475891113281,-0.0391967,69.98101711273193,19000.0,20,0.872799,0.985268470787,12.076407194137573,20795.0,2.56543
21700.0,0.000799451,12.8489,0.00930663,197.230829233,0.0675453,11.932839393615723,-0.00256065,82.01522397994995,20800.0,20,0.867465,0.99313451607,12.027404308319092,21310.0,2.55326
