AverageReturn,LossAfter,Perplexity,MaxKL,StdReturn,AveragePolicyStd,NumTrajs,Time,ItrTime,MinReturn,MeanKL,Entropy,LossBefore,ExplainedVariance,TotalExecTime,MaxReturn
0.0,-0.0,12.9461,0.0,0.0,0.870797,20,24.885470151901245,24.88547682762146,0.0,0.0,2.5608,-0.0,1,24.757763385772705,0.0
0.0,-0.0,12.9461,0.0,0.0,0.870797,20,47.76203680038452,22.871978759765625,0.0,0.0,2.5608,-0.0,1,22.775162935256958,0.0
0.0,-0.0,12.9461,0.0,0.0,0.870797,20,72.1079568862915,24.341158390045166,0.0,0.0,2.5608,-0.0,1,24.274822473526,0.0
0.0,-0.0,12.9461,0.0,0.0,0.870797,20,97.94064402580261,25.825965642929077,0.0,0.0,2.5608,-0.0,1,25.758686304092407,0.0
0.0,-0.0,12.9461,0.0,0.0,0.870797,20,122.7799425125122,24.825764656066895,0.0,0.0,2.5608,-0.0,1,24.668710708618164,0.0
0.0,-0.0,12.9461,0.0,0.0,0.870797,20,146.18736028671265,23.402236938476562,0.0,0.0,2.5608,-0.0,1,23.304924964904785,0.0
0.0,-0.0,12.9461,0.0,0.0,0.870797,20,169.3421835899353,23.127500772476196,0.0,0.0,2.5608,-0.0,1,23.066777229309082,0.0
