TotalExecTime,MinReturn,ExplainedVariance,Time,AverageReturn,Perplexity,MeanKL,Entropy,StdReturn,MaxKL,ItrTime,NumTrajs,AveragePolicyStd,MaxReturn,LossAfter,LossBefore
11.644654512405396,13000.0,0.818572967359,11.744654655456543,16830.0,14.1457,0.660016,2.64941,1967.51111814,2.13258,11.74465823173523,20,0.917354,20500.0,-0.10879,-0.0181867
11.400686264038086,18700.0,0.971779235692,23.27847981452942,20375.0,13.8908,0.0405872,2.63123,804.906826906,0.210917,11.5295729637146,20,0.909924,21400.0,-0.0191599,-0.004005
11.336597681045532,20100.0,0.99002494967,34.676300048828125,20945.0,13.863,0.00505136,2.62923,300.790624854,0.031847,11.393187761306763,20,0.90868,21500.0,-0.00435672,-0.000478182
11.533958673477173,19500.0,0.983767420568,46.304375648498535,21030.0,13.8597,0.0294036,2.62899,557.763390695,0.163565,11.619595289230347,20,0.908571,21800.0,-0.032418,-0.0201394
11.528642177581787,19800.0,0.986748574212,57.88899254798889,21155.0,13.7208,0.0183257,2.61892,432.983833416,0.136489,11.579614400863647,20,0.904181,21800.0,-0.0394397,-0.025514
11.63847017288208,20100.0,0.988391265978,69.6306824684143,21180.0,13.5469,0.00763983,2.60616,405.709255502,0.109567,11.724962711334229,20,0.898412,21800.0,-0.0168545,-0.0105132
11.560667037963867,21000.0,0.991757155784,81.31489300727844,21405.0,13.4759,0.0112879,2.6009,224.666419387,0.156994,11.681390047073364,20,0.896162,22000.0,-0.0026694,0.00316774
