MaxReturn,LossBefore,ItrTime,MaxKL,MinReturn,AverageReturn,LossAfter,MeanKL,StdReturn,Entropy,ExplainedVariance,Time,Perplexity,TotalExecTime,AveragePolicyStd,NumTrajs
0.0,-0.0,11.079759359359741,0.0,0.0,0.0,-0.0,0.0,0.0,2.5608,1,11.07975435256958,12.9461,11.009517908096313,0.870797,20
0.0,-0.0,10.175026178359985,0.0,0.0,0.0,-0.0,0.0,0.0,2.5608,1,21.25847887992859,12.9461,10.098651885986328,0.870797,20
0.0,-0.0,9.47222900390625,0.0,0.0,0.0,-0.0,0.0,0.0,2.5608,1,30.734543561935425,12.9461,9.44167423248291,0.870797,20
0.0,-0.0,10.229630470275879,0.0,0.0,0.0,-0.0,0.0,0.0,2.5608,1,40.97083902359009,12.9461,10.178860664367676,0.870797,20
0.0,-0.0,11.623324155807495,0.0,0.0,0.0,-0.0,0.0,0.0,2.5608,1,52.602898597717285,12.9461,11.56305480003357,0.870797,20
0.0,-0.0,11.346839427947998,0.0,0.0,0.0,-0.0,0.0,0.0,2.5608,1,63.978816747665405,12.9461,11.302598237991333,0.870797,20
0.0,-0.0,11.241944789886475,0.0,0.0,0.0,-0.0,0.0,0.0,2.5608,1,75.22753763198853,12.9461,11.203671932220459,0.870797,20
