Time,MeanKL,ExplainedVariance,Perplexity,Entropy,LossBefore,NumTrajs,StdReturn,LossAfter,TotalExecTime,AverageReturn,AveragePolicyStd,MaxKL,ItrTime,MinReturn,MaxReturn
17.089019060134888,0.0,1,17.0561,2.83651,-0.0,20,0.0,-0.0,16.84039831161499,0.0,0.999438,0.0,17.08902597427368,0.0,0.0
33.887688636779785,0.0486416,0.108057680967,17.0561,2.83651,0.0124234,20,130.766968306,0.0136823,16.497782468795776,30.0,0.999438,4.70429,16.77459144592285,0.0,600.0
50.01608610153198,0.0515664,0.217701275478,17.1624,2.84272,-0.00454919,20,43.5889894354,-0.0132467,15.869555234909058,10.0,1.00247,6.25763,16.11213517189026,0.0,200.0
65.67637610435486,0.0,1,17.1234,2.84045,-0.0,20,0.0,-0.0,15.442025184631348,0.0,1.00132,0.0,15.657193660736084,0.0,0.0
82.04506206512451,0.0,1,17.1234,2.84045,-0.0,20,0.0,-0.0,16.13146996498108,0.0,1.00132,0.0,16.352952241897583,0.0,0.0
97.95777678489685,0.000172552,0.231202577839,17.1234,2.84045,-0.0142967,20,131.434394281,-0.0150884,15.586941480636597,35.0,1.00132,0.0028262,15.906135082244873,0.0,600.0
114.57259964942932,0.000277457,0.165231861558,17.0015,2.8333,0.0141805,20,43.5889894354,0.013124,16.457520008087158,10.0,0.997727,0.0165586,16.60750412940979,0.0,200.0
