TotalExecTime,StdReturn,ExplainedVariance,MinReturn,AverageReturn,ItrTime,Time,LossBefore,Entropy,LossAfter,MeanKL,Perplexity,MaxKL,MaxReturn,AveragePolicyStd,NumTrajs
6.121760368347168,769.723976501,0.427853504239,300.0,1655.0,6.21690559387207,6.216895818710327,-0.0153476,2.79458,-0.260902,2.32117,16.3558,56.0204,3800.0,0.982009,40
4.920077562332153,2838.62202486,0.571334744919,0.0,2315.0,5.010511636734009,11.230571985244751,0.00565469,2.77924,-0.0448006,0.142419,16.1067,9.16551,7600.0,0.976203,40
4.966975688934326,3165.61111794,0.630288000086,0.0,3587.5,5.0192344188690186,16.255242586135864,4.80711e-05,2.78206,-0.0379098,0.0807039,16.1523,23.2574,8100.0,0.978266,40
5.0768938064575195,2555.6016904,0.649678215827,0.0,4880.0,5.1493611335754395,21.41013193130493,0.00941742,2.78209,-0.016626,0.0729654,16.1527,7.23374,7900.0,0.978502,40
5.211970567703247,2299.0160939,0.768743524104,0.0,5445.0,5.259335994720459,26.675362586975098,-0.000932522,2.7868,-0.0646992,0.187623,16.2289,63.9202,8000.0,0.980819,40
6.134683609008789,1093.16055545,0.852449415415,2300.0,5750.0,6.184927225112915,32.86967468261719,-0.0152244,2.78633,-0.0916869,0.295568,16.2214,12.3104,7600.0,0.980739,40
4.982116222381592,2757.09992565,0.739022593297,0.0,6080.0,5.036876440048218,37.92548084259033,-0.00714164,2.77872,-0.0322405,0.057205,16.0984,0.542505,8100.0,0.977284,40
