MaxKL,ItrTime,Entropy,MaxReturn,AverageReturn,NumTrajs,MinReturn,LossAfter,MeanKL,StdReturn,TotalExecTime,Time,AveragePolicyStd,LossBefore,Perplexity,ExplainedVariance
80.2391,16.449084997177124,2.83651,2100.0,110.0,20,0.0,-0.123314,0.850869,457.055795281,16.152586460113525,16.449081420898438,0.999438,-5.36023e-06,17.0561,0.0925120832878
0.0,16.00351095199585,2.83651,0.0,0.0,20,0.0,-0.0,0.0,0.0,15.667586326599121,32.47702074050903,0.999382,-0.0,17.0561,1
0.0116301,15.702409267425537,2.83651,4400.0,290.0,20,0.0,0.00560416,0.000163453,990.908673895,15.449512958526611,48.193339586257935,0.999382,0.00650873,17.0561,0.227636037942
0.00554319,15.786983251571655,2.83976,1100.0,80.0,20,0.0,0.0145377,0.000697112,246.170672502,15.599900960922241,63.99182963371277,1.001,0.0164843,17.1116,0.307030489442
433.787,15.587428569793701,2.848,1000.0,50.0,20,0.0,-0.376337,4.2445,217.944947177,15.362699747085571,79.59799838066101,1.00509,0.0305293,17.2533,0.193755003081
1.14067,16.29514479637146,2.86327,6800.0,530.0,20,0.0,0.0340366,0.00676279,1512.6466871,16.08310866355896,95.90372085571289,1.01288,0.0354301,17.5187,0.320831042327
3.07499,17.12016201019287,2.88098,4400.0,280.0,20,0.0,0.00736058,0.0168691,970.360757657,16.987167358398438,113.04839158058167,1.02189,0.00873813,17.8318,0.0995830233865
