MaxKL,LossBefore,Entropy,LossAfter,TotalExecTime,MeanKL,Perplexity,MinReturn,AveragePolicyStd,NumTrajs,Time,ItrTime,AverageReturn,StdReturn,MaxReturn,ExplainedVariance
0.0,-0.0,2.5608,-0.0,33.40746188163757,0.0,12.9461,0.0,0.870797,20,33.6730055809021,33.673012256622314,0.0,0.0,0.0,1
0.0,-0.0,2.5608,-0.0,32.17908430099487,0.0,12.9461,0.0,0.870797,20,66.18293786048889,32.49262571334839,0.0,0.0,0.0,1
0.0,-0.0,2.5608,-0.0,32.79064154624939,0.0,12.9461,0.0,0.870797,20,99.19892740249634,33.00557732582092,0.0,0.0,0.0,1
0.0,-0.0,2.5608,-0.0,32.86935639381409,0.0,12.9461,0.0,0.870797,20,132.22352075576782,33.01873970031738,0.0,0.0,0.0,1
0.0,-0.0,2.5608,-0.0,31.158406734466553,0.0,12.9461,0.0,0.870797,20,163.54069089889526,31.298940420150757,0.0,0.0,0.0,1
0.0,-0.0,2.5608,-0.0,32.38505029678345,0.0,12.9461,0.0,0.870797,20,196.08026695251465,32.49986720085144,0.0,0.0,0.0,1
0.0,-0.0,2.5608,-0.0,33.332133293151855,0.0,12.9461,0.0,0.870797,20,229.70783042907715,33.57535648345947,0.0,0.0,0.0,1
