ExplainedVariance,Time,MinReturn,MaxReturn,ItrTime,Perplexity,MeanKL,TotalExecTime,AverageReturn,Entropy,StdReturn,MaxKL,NumTrajs,AveragePolicyStd,LossAfter,LossBefore
0.0924428441558,16.29969358444214,0.0,2000.0,16.29969882965088,17.0561,0.856223,16.00445318222046,105.0,2.83651,435.287261472,80.7581,20,0.999438,-0.12393,0.000500144
0.127812326635,33.05928707122803,0.0,4100.0,16.75617790222168,17.0647,0.275857,16.569120168685913,230.0,2.83701,894.483090953,46.0764,20,0.999634,0.0276808,0.00187321
0.0929033649104,49.77596473693848,0.0,1300.0,16.682276964187622,17.0807,4.51381,16.534191608428955,75.0,2.83795,284.385302011,369.064,20,1.00013,0.324001,-0.00297575
1,64.36943674087524,0.0,0.0,14.574597835540771,17.0553,0.0,14.3841712474823,0.0,2.83646,0.0,0.0,20,0.999389,-0.0,-0.0
0.20083466264,81.13029837608337,0.0,1400.0,16.719220638275146,17.0553,6.20703,16.435804843902588,125.0,2.83646,377.988095051,712.753,20,0.999389,1.30028,-0.0111381
1,98.22649025917053,0.0,0.0,17.08156442642212,16.9606,0.0,16.87217116355896,0.0,2.83089,0.0,0.0,20,0.996641,-0.0,-0.0
0.152136563349,114.40579152107239,0.0,5000.0,16.161349296569824,16.9606,0.00309501,15.929256439208984,260.0,2.83089,1088.30142883,0.274144,20,0.996641,-0.0105637,-0.0087292
