AveragePolicyStd,LossAfter,Entropy,Time,TotalExecTime,MaxKL,MeanKL,StdReturn,NumTrajs,Perplexity,LossBefore,MaxReturn,AverageReturn,ItrTime,ExplainedVariance,MinReturn
0.949513,-0.041642,2.73374,9.286602973937988,9.16798210144043,0.664883,0.150784,2979.17354312,20,15.3903,-0.0100919,11100.0,3145.0,9.286609411239624,0.285482868922,200.0
0.944908,-0.0822088,2.72365,18.04050064086914,8.690545558929443,0.645712,0.233499,3861.9004389,20,15.2358,-0.0315267,19400.0,13165.0,8.749711036682129,0.531303439788,5100.0
0.937379,-0.0509729,2.70788,26.824617385864258,8.733829259872437,0.450783,0.125491,4030.27294361,20,14.9975,-0.0144687,22600.0,17630.0,8.779505252838135,0.788174625297,10100.0
0.933947,-0.0429577,2.70065,36.85138463973999,9.880278587341309,0.359071,0.0632847,3817.08003584,20,14.8894,-0.0201944,20900.0,16130.0,10.017637491226196,0.784168286192,9200.0
0.929267,-0.0309851,2.69055,48.02232336997986,11.036382913589478,0.147887,0.0249843,3753.39846006,20,14.7398,-0.0205547,22600.0,19100.0,11.165863752365112,0.88127136833,9400.0
0.924482,-0.0664351,2.68027,57.50451588630676,9.341560125350952,1.41359,0.178197,6407.25370186,20,14.5891,-0.0210989,23100.0,17590.0,9.471236228942871,0.854630632787,0.0
0.919559,-0.0183769,2.66973,67.15754866600037,9.611520051956177,0.483104,0.108641,7947.15515137,20,14.436,0.0131891,22600.0,15035.0,9.648015975952148,0.836095946167,0.0
