MinReturn,StdReturn,MaxReturn,TotalExecTime,NumTrajs,MeanKL,LossBefore,AverageReturn,LossAfter,MaxKL,ExplainedVariance,Entropy,AveragePolicyStd,ItrTime,Time,Perplexity
0.0,10807.6130575,35200.0,22.89513373374939,20,0.182744,1.97757e-05,7550.0,-0.0335426,0.803808,0.692841627344,2.7481,0.956152,23.04533576965332,23.04533076286316,15.613
0.0,15893.0889068,48800.0,23.638531923294067,20,0.0250678,-0.0110488,26715.0,-0.0232013,0.109405,0.691475859375,2.74812,0.95625,23.737319231033325,46.786885023117065,15.6133
0.0,15249.927049,44200.0,23.30451250076294,20,0.0767206,-0.00616367,26915.0,-0.0247464,0.205167,0.812268305692,2.7426,0.95368,23.351485013961792,70.14280438423157,15.5273
0.0,11461.0034465,48600.0,23.10493016242981,20,0.0619448,-0.0253262,36080.0,-0.0355645,0.351855,0.808574023289,2.73952,0.95219,23.161412000656128,93.30952668190002,15.4795
0.0,19661.9327636,49600.0,22.822554111480713,20,0.0436298,-0.0115629,30220.0,-0.020551,0.25621,0.813728919419,2.72685,0.946159,23.09148669242859,116.4129650592804,15.2847
0.0,17338.6446991,49300.0,23.922895908355713,20,0.044357,-0.00914121,32780.0,-0.031458,0.273569,0.867327209736,2.72107,0.943441,23.96190071105957,140.37909269332886,15.1966
0.0,14335.1316701,48200.0,23.838037490844727,20,0.0449429,-0.00539922,37700.0,-0.0188222,0.204151,0.863079897852,2.7165,0.941292,23.963788986206055,164.34733176231384,15.1273
