TotalExecTime,NumTrajs,MinReturn,AveragePolicyStd,Entropy,StdReturn,Perplexity,AverageReturn,MaxReturn,LossBefore,MeanKL,MaxKL,LossAfter,ItrTime,Time,ExplainedVariance
6.599308729171753,20,200.0,0.930467,2.69307,1185.07383736,14.777,1140.0,4500.0,0.0149725,0.408576,2.31054,-0.0673022,6.672963857650757,6.672958135604858,0.0558738935924
6.532718896865845,20,17400.0,0.937708,2.70805,1430.87385887,14.9999,20340.0,22300.0,-0.00380928,0.0385253,0.571298,-0.0145077,6.620354890823364,13.302781343460083,0.941732730109
6.316001653671265,20,18200.0,0.936647,2.70614,1122.05169221,14.9714,20600.0,22100.0,-0.000384714,0.107181,0.777145,-0.033179,6.373002529144287,19.67834186553955,0.947347427656
6.305689334869385,20,14100.0,0.9364,2.70595,2005.61087951,14.9685,17555.0,21100.0,0.00488818,0.163956,1.07041,-0.0402098,6.333639860153198,26.01493191719055,0.825027086376
6.225985765457153,20,13900.0,0.937496,2.70839,2055.54737236,15.0051,19865.0,22600.0,0.00277095,0.147858,1.56406,-0.0334407,6.282898902893066,32.311636209487915,0.900232007575
6.206552267074585,20,13800.0,0.938099,2.70978,1846.88927659,15.0259,18700.0,22300.0,-0.00852649,0.15108,2.04889,-0.0485293,6.2649877071380615,38.58157753944397,0.89194811589
6.532785177230835,20,17600.0,0.936058,2.70552,1169.81836197,14.962,20845.0,23100.0,0.0125626,0.0842624,0.314269,-0.0168512,6.5775041580200195,45.16655874252319,0.951562021367
