MaxKL,Time,MeanKL,LossBefore,StdReturn,Entropy,MaxReturn,ExplainedVariance,MinReturn,ItrTime,Perplexity,LossAfter,NumTrajs,TotalExecTime,AverageReturn,AveragePolicyStd
0.0,12.211013555526733,0.0,-0.0,0.0,2.849,0.0,1,0.0,12.21101999282837,17.2706,-0.0,20,12.118879795074463,0.0,1.00568
1654.53,24.830594539642334,17.7672,-0.0164429,152.561463024,2.849,700.0,0.0462401914505,0.0,12.614672660827637,17.2706,2.35401,20,12.521830081939697,35.0,1.00568
0.0800426,37.40403127670288,0.00133717,-0.0165535,724.63784058,2.84078,3000.0,0.140304787858,0.0,12.566620349884033,17.1292,-0.0180317,20,12.414814233779907,230.0,1.00153
0.0192943,49.70107579231262,0.000763025,0.00834246,152.561463024,2.8325,700.0,0.0649663719526,0.0,12.285783767700195,16.988,0.00672039,20,12.15234637260437,35.0,0.997435
23.672,63.05198526382446,0.191416,0.0128277,143.090880213,2.83668,600.0,0.133823555689,0.0,13.324017524719238,17.059,0.018012,20,13.229178667068481,45.0,0.999502
265.66,75.54758358001709,2.34339,0.0101169,476.445169983,2.84309,1800.0,0.181480412958,0.0,12.457475662231445,17.1687,-0.142091,20,12.40507435798645,200.0,1.00274
0.510823,89.11813426017761,0.00543645,0.0024228,504.256878981,2.84815,2300.0,0.169477494521,0.0,13.556240320205688,17.2558,-8.03908e-05,20,13.494723558425903,135.0,1.00527
