MeanKL,MaxKL,Time,ExplainedVariance,MinReturn,ItrTime,MaxReturn,AverageReturn,TotalExecTime,Perplexity,Entropy,AveragePolicyStd,LossAfter,NumTrajs,StdReturn,LossBefore
0.00461447,0.400153,17.34051012992859,0.0723102608677,0.0,17.34051775932312,700.0,35.0,17.08655285835266,17.0561,2.83651,0.999438,-0.00852201,20,152.561463024,-0.00736364
0.0738747,6.9023,35.71751546859741,0.0583253061735,0.0,18.357958555221558,900.0,60.0,18.13237762451172,16.931,2.82915,0.99577,-0.000282897,20,203.469899494,-0.00548177
0.0,0.0,53.69530653953552,1,0.0,17.95689368247986,0.0,0.0,17.840227127075195,16.8847,2.82641,0.994339,-0.0,20,0.0,-0.0
0.0775183,4.78348,70.85416865348816,0.0516568200599,0.0,17.09532141685486,400.0,20.0,16.8637216091156,16.8847,2.82641,0.994339,0.0142171,20,87.1779788708,0.0240745
7.94879,445.716,87.76557898521423,0.154626620005,0.0,16.902597665786743,1300.0,65.0,16.614773273468018,17.0891,2.83844,1.00039,0.69137,20,283.32843133,-0.00397067
0.00591105,1.08296,102.61690878868103,0.101360932761,0.0,14.838407754898071,2300.0,130.0,14.567179679870605,17.0552,2.83646,0.999492,0.0022155,20,502.095608425,0.00387648
0.000410352,0.0666706,120.46659708023071,0.171783161287,0.0,17.82343626022339,900.0,90.0,17.669846057891846,17.0883,2.8384,1.00046,0.0197945,20,230.0,0.0206238
