Time,StdReturn,Entropy,LossAfter,MaxKL,Perplexity,MaxReturn,NumTrajs,AverageReturn,MeanKL,LossBefore,TotalExecTime,MinReturn,ItrTime,ExplainedVariance,AveragePolicyStd
11.470101356506348,0.0,2.64941,-0.0,0.0,14.1457,0.0,20,0.0,0.0,-0.0,11.376824855804443,0.0,11.4701087474823,1,0.917354
23.29230284690857,0.0,2.64941,-0.0,0.0,14.1457,0.0,20,0.0,0.0,-0.0,11.681309223175049,0.0,11.81878662109375,1,0.917354
34.767719745635986,108.972473589,2.64941,-0.00291546,0.769595,14.1457,500.0,20,25.0,0.114138,0.0284736,11.422654628753662,0.0,11.47141170501709,0.0332669391156,0.917354
46.48936724662781,1580.27687447,2.66365,0.00248503,0.509052,14.3486,4900.0,20,1365.0,0.107479,0.0320123,11.565672874450684,0.0,11.693199634552002,0.0649138856844,0.923809
58.24797821044922,2902.08545705,2.67966,-0.0663209,0.577834,14.5801,13700.0,20,9130.0,0.207932,-0.0058265,11.664864301681519,3500.0,11.75368618965149,0.412960828502,0.930883
69.325266122818,1267.0438035,2.67674,-0.0588191,0.413204,14.5377,22500.0,20,20460.0,0.0771441,-0.0316827,11.030408382415771,17600.0,11.072102308273315,0.937638079669,0.929083
80.98781538009644,1656.47215491,2.6609,-0.055528,0.306572,14.3092,23500.0,20,20290.0,0.0874905,-0.0288204,11.561091899871826,17300.0,11.654547452926636,0.921022251847,0.922277
